member_0,member_1,member_2,member_3,member_4
4,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,4,0
1,8,3,8,0
1,8,9,8,0
1,8,9,8,0
1,8,3,4,0
9,8,9,8,3
1,8,3,4,0
1,8,3,4,0
1,8,3,7,4
1,8,9,8,4
1,8,3,8,0
1,8,3,4,0
1,8,3,4,0
1,8,9,8,0
1,8,3,4,0
9,8,9,8,0
1,8,3,8,0
1,8,3,4,0
1,8,9,8,0
1,8,9,4,0
1,8,9,8,0
1,8,9,8,0
1,8,3,8,0
1,8,9,8,0
9,8,9,4,0
1,8,9,8,0
1,8,9,8,0
1,8,3,4,0
4,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,4,0
1,8,9,4,0
4,8,9,4,0
1,8,9,8,4
9,8,9,8,0
1,8,3,4,0
4,8,3,8,0
9,8,9,8,0
1,8,3,4,0
1,8,9,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,7,0
4,8,3,8,0
4,8,3,4,0
1,8,3,8,0
9,8,9,8,0
4,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,4,0
9,8,9,8,0
4,8,3,4,0
1,8,3,4,0
4,8,3,8,0
1,8,3,8,0
1,8,9,4,0
1,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
4,8,9,8,0
1,8,3,8,0
1,8,3,4,0
1,8,9,8,0
9,8,9,8,3
1,8,9,8,0
1,8,4,8,0
1,8,3,8,0
1,8,3,8,0
4,8,3,8,0
1,8,3,8,0
9,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,4,0
1,8,3,4,0
1,8,9,8,0
1,8,3,4,0
4,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,7,0
1,8,9,8,0
1,8,4,8,3
4,8,9,8,0
9,8,9,8,0
1,8,9,4,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
1,8,9,7,4
1,8,3,8,0
1,8,9,8,4
9,8,9,4,0
1,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,4
1,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,9,8,0
1,8,9,8,0
1,8,3,8,0
1,8,9,8,4
1,8,9,8,0
4,8,9,8,0
1,8,9,4,0
9,8,9,8,0
4,8,3,4,0
1,8,3,8,0
9,8,9,8,3
4,8,9,8,0
1,8,9,8,4
1,8,3,4,0
1,8,3,8,0
1,8,9,8,0
1,8,3,8,0
1,8,3,8,0
4,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,4
1,8,3,4,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,9,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,3,8,0
9,8,9,8,0
1,8,3,4,0
4,8,9,4,0
1,8,3,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,4,0
1,8,3,8,0
1,8,9,8,0
1,8,9,4,0
1,8,3,8,0
9,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,4,0
1,8,3,4,0
4,8,9,8,0
1,8,3,8,0
1,8,9,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,8,0
4,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,4,0
1,8,3,8,0
1,8,3,8,0
4,8,9,8,0
1,8,9,8,0
1,8,9,8,0
1,8,9,8,0
1,8,3,4,0
1,8,3,4,0
9,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,4,0
4,8,3,8,0
1,8,9,8,3
1,8,3,8,0
1,8,3,4,0
1,8,9,8,0
1,8,9,8,0
1,8,3,4,0
1,8,9,8,0
1,8,3,4,0
1,8,4,8,0
9,8,9,8,0
4,8,3,4,0
1,8,3,4,0
1,8,3,8,0
4,8,4,8,4
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
4,8,9,8,0
4,8,3,8,0
4,8,9,4,0
1,8,3,4,0
9,8,9,8,0
4,8,9,4,0
1,8,3,8,0
1,8,4,8,4
1,8,3,8,0
4,8,9,4,0
1,8,3,8,0
9,8,9,8,0
1,8,9,8,0
1,8,3,8,0
4,8,3,8,0
1,8,4,8,0
4,8,4,8,0
1,8,9,8,0
1,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,8,0
1,8,3,8,0
4,8,3,8,0
1,8,4,8,0
1,8,3,8,0
4,8,9,8,0
1,8,4,8,0
1,8,9,8,0
4,8,3,8,0
1,8,3,4,0
4,8,9,8,0
4,8,3,4,0
1,8,9,8,0
1,8,3,8,0
1,8,9,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,8,0
1,8,3,8,0
4,8,3,4,0
9,8,9,8,0
1,8,3,4,0
9,8,9,8,0
4,8,3,8,0
1,8,3,8,0
1,8,9,4,0
1,8,3,4,0
9,8,9,4,0
1,8,3,4,0
1,8,3,8,0
1,8,9,8,0
4,8,3,4,0
1,8,3,8,0
1,8,3,4,0
4,8,3,4,0
1,8,3,4,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,3,8,0
4,8,9,8,0
1,8,3,8,0
4,8,3,4,0
1,8,3,8,0
1,8,3,4,0
1,8,9,8,0
1,8,3,8,0
1,8,9,8,0
1,8,3,8,0
1,8,9,8,0
1,8,9,8,0
9,8,9,8,0
4,8,3,8,0
1,8,3,4,0
1,8,3,4,0
9,8,9,8,0
1,8,3,8,0
9,8,9,4,0
1,8,3,8,0
1,8,3,8,4
1,8,3,8,0
4,8,3,4,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,9,8,0
1,8,3,4,0
1,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,9,8,0
1,8,3,4,0
1,8,9,4,0
1,8,3,8,0
1,8,3,8,0
1,8,4,8,0
1,8,9,4,0
9,8,9,8,0
4,8,9,4,0
1,8,3,4,0
9,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,8,0
1,8,3,8,0
1,8,9,8,0
4,8,3,8,0
1,8,9,8,0
1,8,9,8,0
4,8,3,4,0
1,8,3,8,0
1,8,3,4,0
1,8,9,8,0
1,8,9,8,0
4,8,3,8,0
4,8,3,8,0
1,8,3,4,0
1,8,3,8,0
9,8,9,8,0
4,8,3,4,0
1,8,3,4,0
1,8,9,4,0
1,8,3,8,0
1,8,3,4,0
1,8,9,4,0
4,8,3,4,0
1,8,3,4,0
4,8,3,8,0
1,8,4,4,0
4,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,8,0
1,8,3,8,0
4,8,3,8,0
1,8,9,8,0
1,8,3,8,0
9,8,9,8,0
4,8,3,8,0
1,8,3,8,0
1,8,9,8,0
1,8,3,8,0
1,8,4,4,0
1,8,3,8,0
9,8,9,8,0
1,8,9,8,0
1,8,9,4,0
1,8,3,8,0
1,8,9,4,0
4,8,3,4,0
9,8,9,8,0
1,8,9,7,4
4,8,9,4,0
1,8,3,8,0
1,8,9,4,0
1,8,9,8,0
9,8,9,8,0
1,8,3,8,0
1,8,4,8,0
1,8,3,8,0
1,8,4,8,0
1,8,9,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,4,0
1,8,3,8,0
4,8,3,4,0
1,8,3,4,0
1,8,3,4,0
1,8,3,8,0
4,8,9,8,0
1,8,9,8,0
9,8,9,8,0
1,8,9,8,0
1,8,3,8,0
9,8,9,8,0
1,8,9,8,0
4,8,3,8,0
1,8,3,4,0
1,8,9,4,0
1,8,9,8,0
1,8,3,4,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
9,8,9,8,0
1,8,9,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
4,8,3,8,0
1,8,3,8,0
9,8,9,8,0
1,8,3,4,0
4,8,3,4,0
4,8,3,4,0
1,8,3,4,0
1,8,9,8,0
1,8,9,8,0
4,8,9,4,0
9,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,4,0
1,8,3,8,0
1,8,3,4,0
4,8,9,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,8,0
1,8,3,4,0
1,8,3,8,0
4,8,3,4,0
1,8,3,4,0
1,8,3,8,0
4,8,4,8,4
1,8,3,4,0
1,8,9,4,0
1,8,3,8,0
1,8,3,8,0
1,8,3,4,0
9,8,9,4,0
1,8,9,4,0
1,8,3,8,0
1,8,9,8,0
1,8,3,4,0
1,8,9,8,0
1,8,3,8,0
4,8,3,8,0
1,8,3,8,0
1,8,9,8,0
9,8,9,8,0
1,8,3,8,0
1,8,3,8,0
9,8,9,8,0
9,8,9,8,0
1,8,3,4,0
1,8,9,8,0
1,8,4,8,0
