member_0,member_1,member_2,member_3,member_4
7,0,7,0,5
7,0,7,3,5
7,0,7,3,1
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
7,0,7,0,1
7,9,7,0,1
7,0,7,0,5
7,0,7,0,5
7,9,7,0,5
7,9,7,0,5
7,9,7,3,5
7,9,7,0,5
7,9,7,0,0
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,9,7,0,5
7,9,7,3,5
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
4,0,4,0,5
7,9,7,0,5
7,9,7,0,5
7,0,7,3,1
4,0,4,0,5
7,9,7,0,5
7,0,7,3,5
7,0,7,3,9
7,9,7,0,5
7,9,7,0,1
7,0,7,0,1
7,9,7,0,1
7,0,7,3,1
7,9,7,0,5
7,0,7,0,5
7,0,7,3,1
7,0,7,0,5
4,9,4,4,1
7,0,7,0,5
4,9,4,0,5
7,9,7,3,5
7,0,7,0,1
7,9,7,3,5
4,0,4,3,1
7,9,7,0,5
7,9,7,3,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,1
7,9,7,0,5
7,9,7,0,5
7,0,7,3,9
4,9,4,0,5
7,0,4,0,1
7,0,7,3,1
7,9,7,0,5
4,9,4,3,5
7,0,7,0,1
4,0,4,0,5
7,9,7,3,5
7,9,7,0,1
7,0,7,3,1
7,9,7,0,1
7,9,7,3,5
7,9,7,0,5
7,0,7,3,5
7,0,7,0,5
7,9,7,3,5
7,0,7,0,5
7,9,7,0,5
7,0,7,0,5
7,9,7,0,1
7,0,7,0,5
4,0,4,0,5
7,9,7,0,5
4,9,4,4,5
7,0,7,0,5
7,0,7,3,1
7,9,7,0,1
7,9,7,3,5
7,9,7,0,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,0,7,3,1
7,0,7,3,1
7,9,7,3,5
7,0,7,3,1
7,0,7,0,1
7,0,7,3,5
4,0,4,0,9
7,9,7,0,5
7,9,7,3,5
7,0,7,0,1
7,9,7,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,1
7,0,7,0,5
7,9,7,0,5
4,0,4,4,5
7,9,7,3,5
7,0,7,0,1
7,9,7,3,5
7,0,7,0,1
7,0,7,3,1
7,0,7,0,5
7,9,7,0,0
7,9,7,0,1
7,0,7,3,5
7,0,7,3,9
7,0,7,0,1
4,0,4,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
7,9,7,3,5
7,0,7,0,5
7,0,4,0,1
7,0,7,3,1
4,0,4,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,1
7,9,7,0,1
7,9,7,0,5
7,0,7,0,1
4,9,4,0,5
7,0,7,3,1
7,0,7,0,9
7,9,7,0,5
7,9,7,0,5
4,9,4,0,5
7,0,7,3,5
7,0,7,0,1
7,9,7,0,5
7,0,7,3,0
7,0,7,0,5
7,0,7,3,1
7,9,7,3,5
7,0,4,0,5
7,0,7,0,5
4,0,4,0,5
7,0,7,3,5
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,0,4,0,9
7,0,7,0,1
7,0,7,3,9
7,0,7,0,9
7,0,7,0,9
7,0,7,3,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,0,7,3,5
7,0,7,3,1
7,0,7,3,1
7,0,7,0,5
7,0,7,0,9
7,9,7,3,5
7,0,7,3,5
7,0,7,0,5
7,0,7,0,1
7,9,7,0,5
7,0,7,3,1
7,9,7,0,5
7,9,7,0,0
7,9,7,0,5
7,9,7,0,5
7,0,7,3,5
7,9,7,3,5
7,0,7,0,5
4,9,4,4,1
4,9,4,4,5
7,0,7,0,9
7,0,7,3,1
7,0,7,0,9
7,9,4,0,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
7,0,7,3,1
7,9,7,0,1
7,9,7,3,5
7,9,7,0,5
7,0,7,3,1
7,0,7,0,5
7,9,7,0,5
7,0,7,3,1
7,9,7,3,5
7,0,7,0,5
7,9,7,0,5
7,0,7,0,0
7,0,7,0,9
4,9,4,4,5
7,9,7,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,0,1
7,0,7,0,9
7,9,7,0,5
7,9,7,3,5
7,9,7,3,5
7,0,7,0,9
7,9,7,0,1
7,0,7,0,1
7,0,7,3,1
7,0,7,0,1
7,9,7,0,5
7,0,7,0,9
7,0,7,0,5
7,0,7,0,9
7,9,7,0,5
7,0,7,0,9
7,9,7,0,5
4,9,4,0,5
7,0,7,0,1
7,0,7,0,5
7,9,7,0,5
7,0,4,0,5
4,9,4,0,5
4,0,4,0,5
7,9,7,0,5
7,0,7,0,1
7,0,7,0,5
7,9,7,0,5
7,0,7,0,5
7,9,7,0,5
7,9,7,0,5
4,9,4,0,5
7,0,7,0,1
7,9,7,0,5
7,0,7,3,9
7,0,7,3,1
7,9,7,0,5
7,0,7,0,1
7,0,7,0,5
7,9,7,3,5
7,0,7,3,5
7,0,7,3,9
7,9,7,0,5
7,0,7,0,1
4,0,4,0,5
7,0,7,0,5
7,0,7,0,1
7,9,7,0,5
4,9,4,4,5
7,0,7,0,5
7,0,7,0,5
4,9,4,3,5
7,0,7,0,5
7,9,7,0,5
7,0,7,0,5
7,9,7,0,5
7,9,7,0,1
7,0,7,3,5
7,0,7,0,5
7,9,7,3,5
7,0,7,0,1
7,9,7,0,5
7,0,7,0,1
7,9,7,0,5
7,0,7,3,1
7,0,7,0,5
7,0,7,0,1
7,9,7,0,5
7,9,4,0,1
7,9,7,0,5
7,0,7,3,1
7,9,7,3,5
7,9,7,0,1
7,0,7,0,1
7,9,7,3,5
4,0,4,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,3,5
7,0,4,0,1
7,0,7,0,5
4,9,4,0,1
7,9,7,3,5
7,9,7,0,5
7,9,7,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,3,1
7,9,7,3,5
7,0,7,0,9
7,0,7,3,1
7,0,7,3,1
7,9,7,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,0,1
7,0,7,3,1
7,9,7,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,1
7,9,7,0,5
7,0,7,3,5
7,0,7,0,5
7,0,7,0,5
4,0,4,0,1
7,0,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,3,1
7,0,7,0,1
7,0,7,3,5
7,9,7,0,1
7,9,7,0,1
7,0,7,3,5
4,0,4,0,5
7,9,7,0,5
7,0,7,3,1
4,0,4,0,5
7,9,7,0,1
7,0,7,0,1
7,0,7,3,5
7,0,7,0,5
7,0,7,3,1
7,0,7,0,5
7,0,7,3,1
7,9,7,0,1
7,0,7,0,5
7,0,7,3,9
7,9,7,0,1
7,0,7,0,5
7,9,7,0,5
7,9,7,0,5
7,9,7,0,5
7,0,7,0,1
7,0,7,0,1
7,9,7,3,5
4,9,4,4,1
7,0,7,0,9
7,9,7,3,5
7,0,7,3,1
7,0,7,0,5
7,0,7,0,1
7,0,7,0,1
7,0,7,0,9
7,0,7,0,1
7,0,7,0,1
4,0,4,0,5
7,0,7,3,1
7,9,7,0,5
7,9,7,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,1
7,0,7,0,1
7,9,7,3,1
7,0,7,3,1
7,9,7,0,5
7,0,7,3,1
7,9,7,0,5
7,0,7,0,9
7,9,7,0,5
7,9,4,0,5
7,0,7,3,5
7,0,7,3,1
7,9,7,3,5
7,9,7,0,1
7,0,7,0,1
7,0,7,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,5
7,0,7,0,5
4,9,4,4,5
4,0,4,4,5
7,9,7,0,1
7,0,7,0,1
7,0,7,3,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
4,9,4,4,5
7,9,7,0,5
7,0,7,0,1
7,9,7,3,5
7,0,7,3,1
7,0,7,0,5
7,9,7,3,5
7,0,7,0,1
7,0,7,0,1
7,0,7,3,9
7,9,7,0,5
4,9,4,0,5
7,0,7,0,5
7,0,7,3,9
7,0,7,0,5
7,9,7,0,5
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
7,0,7,0,1
7,0,7,3,9
7,0,7,0,1
7,9,7,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,0,9
7,0,7,0,1
7,0,7,0,1
7,0,7,0,9
7,0,7,3,1
7,9,7,3,5
7,9,7,3,5
7,9,7,0,1
7,9,7,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,9
7,0,7,0,5
7,0,4,3,9
7,0,7,3,1
7,9,7,0,1
7,9,7,3,5
7,0,7,0,1
7,9,7,0,5
7,9,7,0,5
7,9,7,0,1
7,0,7,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,0,1
4,0,4,0,5
4,0,4,0,1
4,0,4,0,1
4,9,4,0,5
7,0,4,0,1
7,0,7,3,1
7,0,7,0,5
7,0,7,3,1
7,0,7,3,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,1
7,0,7,3,1
7,9,7,3,5
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
4,9,4,4,1
7,0,7,3,1
7,0,7,0,5
7,9,7,0,5
7,0,7,3,1
7,0,7,0,1
7,9,7,0,5
7,0,7,0,5
7,0,7,0,5
7,0,7,0,5
7,0,7,0,5
7,9,7,0,5
7,0,7,0,1
4,9,4,4,1
7,9,7,3,5
7,9,7,0,1
7,0,7,0,1
4,0,4,3,5
7,0,7,3,5
7,0,7,0,5
7,0,7,3,9
7,0,7,0,5
7,0,7,0,9
7,0,7,0,1
7,9,7,0,1
7,0,7,0,5
7,0,7,3,1
7,0,7,3,1
7,0,7,3,1
7,9,7,0,1
4,0,4,0,5
7,0,7,0,0
7,9,7,3,5
7,9,7,0,5
7,0,7,0,1
7,0,7,3,9
7,0,7,0,1
7,0,7,0,5
7,9,4,0,5
7,0,7,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,0,9
7,0,7,0,0
7,0,7,0,1
7,0,7,0,1
4,0,4,0,1
7,0,7,0,1
7,0,7,0,0
7,9,7,0,5
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
7,0,7,0,1
7,9,7,0,5
7,0,7,0,5
7,0,7,3,1
7,0,7,3,1
4,9,4,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,3,5
7,0,7,0,5
4,0,4,0,5
7,9,7,0,1
7,0,7,0,5
7,9,7,3,5
7,9,7,3,5
7,0,7,0,1
7,9,7,0,5
7,0,7,3,1
7,0,7,0,1
7,9,7,0,5
4,0,4,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,9
7,0,7,0,5
7,0,7,0,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
4,9,4,0,5
7,9,7,3,5
7,0,7,3,5
7,0,7,0,5
7,9,7,0,5
7,0,7,3,1
7,9,7,0,5
7,0,7,3,5
7,9,7,0,5
4,9,4,0,5
7,0,7,3,1
7,9,7,0,5
7,0,7,0,5
7,0,7,3,1
7,0,7,3,1
4,9,4,0,5
7,9,7,0,5
7,9,7,0,5
7,9,7,0,5
7,0,7,0,1
7,9,7,0,5
7,0,7,3,1
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,0,5
7,9,7,3,5
7,0,7,0,5
7,0,7,3,1
7,0,7,3,1
7,0,7,3,5
7,9,7,3,5
4,9,4,0,5
7,9,7,3,1
7,9,7,3,1
7,0,7,0,5
4,0,4,0,5
7,9,7,0,5
7,0,7,3,5
7,0,7,0,1
7,0,7,0,9
7,0,7,0,1
7,0,7,0,5
7,9,7,3,5
4,9,4,4,5
7,9,7,3,5
7,0,7,0,9
7,0,7,0,5
7,0,7,0,5
7,9,7,3,5
7,0,7,0,1
7,9,4,0,5
7,9,7,0,5
7,9,7,0,5
7,0,7,0,1
7,9,7,0,1
7,9,7,3,1
7,0,7,3,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,3,5
7,0,7,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,0,9
7,0,7,0,9
7,0,7,0,5
7,0,7,0,5
4,0,4,0,5
7,0,7,0,1
7,0,7,0,9
7,0,7,0,1
7,0,7,0,5
4,0,4,4,5
7,9,7,0,5
7,9,7,0,5
7,9,7,0,5
4,9,4,0,5
7,0,7,0,1
7,0,7,3,5
7,0,7,3,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,1
7,0,7,3,1
7,9,7,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,0,1
7,0,7,3,5
7,0,7,0,5
7,0,7,3,1
7,0,7,3,5
4,9,4,0,1
7,0,7,0,5
7,0,7,0,1
7,0,7,0,5
7,9,7,3,5
7,9,7,3,5
7,0,7,3,9
7,9,7,0,5
7,9,7,0,5
7,9,7,0,1
7,0,7,0,1
7,0,7,3,1
7,9,7,0,0
7,0,7,0,1
4,0,4,0,5
7,0,4,0,1
7,0,7,3,9
7,9,7,0,5
7,0,7,3,1
7,9,7,0,1
7,0,7,0,5
7,0,7,0,1
7,9,7,3,5
7,0,7,0,1
7,0,7,3,1
7,0,7,0,1
7,0,7,0,1
7,9,7,0,5
4,0,4,0,1
7,0,7,0,5
7,0,7,0,9
7,9,7,0,5
4,0,4,0,5
4,9,4,0,1
7,9,7,0,5
7,0,7,3,1
7,0,7,0,5
7,0,7,3,5
7,0,7,0,5
7,0,7,3,5
4,0,4,0,5
7,9,7,3,5
7,9,7,0,1
7,9,7,0,5
7,0,7,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,0,5
7,9,4,0,5
7,9,7,0,5
7,9,7,3,5
7,0,7,0,1
7,0,7,0,5
7,0,7,3,1
7,9,7,3,5
7,0,7,0,5
7,0,7,0,5
7,0,7,0,1
7,0,7,0,1
7,0,7,0,9
7,9,7,3,5
7,0,7,0,5
7,0,7,0,1
4,0,4,0,1
4,9,4,0,5
7,9,4,0,1
7,0,7,0,0
7,0,7,0,1
7,0,7,0,1
7,9,7,0,1
4,9,4,0,0
7,9,7,3,5
7,9,7,0,5
7,0,7,0,1
7,9,7,0,1
7,0,7,0,5
7,0,7,3,1
7,0,7,0,5
7,9,7,3,5
4,0,4,0,5
7,0,7,3,1
7,0,7,3,1
7,9,7,0,5
7,0,7,3,1
7,0,7,0,1
7,0,7,0,1
7,0,7,0,5
4,9,4,0,5
7,9,7,0,5
7,9,7,0,1
4,9,4,0,5
7,9,7,0,1
7,9,7,0,5
7,0,7,0,1
7,0,7,0,5
7,0,7,3,5
7,9,7,3,5
7,0,7,0,1
7,0,7,0,5
7,9,7,0,5
7,0,7,0,1
4,9,4,4,5
7,9,7,0,5
7,0,7,0,9
7,9,7,0,5
7,0,7,0,5
4,0,4,0,9
7,0,4,0,1
7,0,7,3,1
7,0,7,3,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,1
7,9,7,3,5
7,0,7,0,1
7,0,7,3,1
7,0,7,0,5
7,0,7,0,9
7,0,7,3,1
7,0,7,0,1
7,0,7,3,5
7,9,7,0,5
7,0,7,0,5
7,0,7,0,5
7,0,7,0,9
7,9,7,3,5
7,0,7,0,1
4,9,4,0,5
7,0,7,3,1
7,0,7,0,1
7,9,7,3,5
7,0,7,3,1
7,0,7,0,5
7,9,7,0,5
7,0,7,3,5
7,0,7,0,9
7,9,7,3,5
7,0,7,0,5
7,9,7,0,5
7,0,7,3,1
7,0,7,3,9
7,0,7,0,5
7,0,7,0,5
4,9,4,0,5
7,0,7,0,5
7,0,4,0,5
7,0,7,0,5
7,9,4,0,5
7,0,7,0,5
7,9,7,0,5
7,9,7,0,1
7,0,7,0,1
4,0,4,3,5
7,9,7,0,1
