member_0,member_1,member_2,member_3,member_4
7,9,4,7,4
0,0,5,6,3
0,0,5,6,3
1,9,4,7,4
0,0,4,7,3
7,3,4,7,4
7,9,5,7,4
1,9,4,7,4
0,0,5,6,3
0,0,4,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
0,0,4,7,4
1,9,4,7,4
7,3,4,7,4
0,0,5,6,3
0,0,5,7,3
1,9,4,7,4
7,9,4,7,4
7,9,4,7,4
1,9,4,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
7,3,4,7,4
7,4,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
1,9,4,7,4
7,4,4,7,4
1,9,4,7,4
0,0,5,6,3
1,9,4,7,3
7,7,4,7,4
1,9,4,7,4
0,0,5,7,3
7,5,4,7,4
1,9,4,7,4
0,0,5,6,3
1,9,4,7,4
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
7,6,4,7,4
7,9,4,7,4
0,0,5,6,3
0,0,5,6,3
7,8,4,7,4
0,0,4,7,3
1,9,4,7,4
7,8,5,7,3
0,0,5,7,3
0,0,5,6,3
7,8,4,7,4
0,0,5,6,3
0,0,5,7,3
0,0,4,7,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
1,9,4,7,3
7,9,4,7,4
0,0,5,7,3
1,9,4,7,3
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
1,9,4,7,4
0,0,5,7,3
1,9,4,7,3
7,4,4,6,3
0,0,5,7,3
7,9,4,7,4
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
7,9,4,7,4
0,0,5,7,3
7,4,4,7,4
0,0,5,7,3
0,0,5,7,3
7,2,4,7,4
0,0,5,7,3
1,9,5,7,4
1,5,4,7,4
0,0,5,7,3
0,0,5,6,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,4,7,3
7,9,4,7,4
0,0,4,7,3
0,0,4,7,3
0,0,5,7,3
0,0,4,7,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
7,3,4,7,4
0,0,5,6,3
7,9,4,7,4
0,0,5,7,3
7,6,4,7,4
0,0,5,7,3
1,7,4,7,4
1,9,4,7,3
0,0,5,7,3
7,3,4,7,4
0,0,5,7,3
0,0,5,6,3
1,9,4,7,3
0,0,5,7,3
0,0,5,7,3
7,9,4,7,4
0,0,4,6,3
1,9,4,7,4
0,0,5,6,3
0,0,5,7,3
1,9,4,7,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
0,0,5,6,3
0,0,5,6,3
0,0,5,7,3
7,5,4,7,4
7,3,4,7,4
0,0,4,7,3
0,0,5,7,3
7,9,5,7,4
7,6,4,7,4
1,8,4,7,4
0,0,5,7,3
7,3,4,7,4
7,9,4,7,4
0,0,5,7,3
7,3,4,7,4
1,8,4,7,3
0,0,5,7,3
0,0,4,6,3
7,4,4,6,3
1,9,5,7,3
1,7,4,7,4
1,9,4,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
1,9,4,7,3
0,0,4,7,3
7,9,4,7,4
0,0,5,7,3
7,9,4,7,4
7,3,4,7,4
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
0,0,5,6,3
7,4,4,7,4
0,0,5,7,3
0,0,5,6,3
0,0,5,6,3
0,0,5,6,3
0,0,5,7,3
1,9,4,7,3
0,0,5,7,3
7,9,4,7,4
1,9,5,7,3
0,0,4,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
1,9,4,7,4
0,0,5,7,3
7,9,4,7,4
7,9,4,7,4
0,0,4,7,3
0,0,5,6,3
7,9,4,7,4
0,0,5,7,3
1,9,4,7,3
0,0,5,7,3
0,0,5,7,3
7,2,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
1,9,4,7,4
7,5,4,7,4
0,0,4,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
7,9,4,7,4
0,0,5,6,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
7,6,4,7,4
0,0,5,7,3
0,0,4,6,3
0,0,4,7,3
1,9,4,7,3
1,9,4,7,4
0,0,4,7,3
0,0,4,6,3
1,9,5,7,4
1,9,4,7,4
7,2,4,7,4
1,8,4,7,4
1,9,4,7,4
0,0,5,6,3
0,0,4,7,3
7,7,4,7,4
7,9,4,7,4
0,0,5,7,3
1,6,4,7,3
0,0,5,6,3
0,0,4,6,3
0,0,4,7,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
1,9,4,7,4
1,4,4,7,4
1,6,4,7,4
7,9,4,7,4
1,9,4,7,4
0,0,5,6,3
0,0,4,6,3
1,4,4,7,3
0,0,5,6,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
1,9,5,7,3
0,0,5,7,3
0,0,4,7,3
1,9,5,7,3
7,6,4,7,4
7,9,4,7,4
1,9,4,7,4
0,0,4,7,4
7,9,4,7,4
7,6,4,7,4
0,0,5,7,3
1,4,4,7,4
7,9,4,7,4
0,0,5,7,3
0,0,5,6,3
0,0,5,6,3
0,0,4,6,3
0,0,5,7,3
0,0,5,7,3
1,6,4,7,4
0,0,5,6,3
7,6,4,7,4
7,8,4,7,4
0,0,5,7,3
1,9,4,7,3
7,0,4,6,3
0,0,4,7,3
0,0,4,7,3
0,0,4,6,3
7,9,4,7,4
1,9,4,7,4
0,0,5,6,3
0,0,5,6,3
7,9,4,7,4
7,3,4,7,4
0,0,5,6,3
7,9,4,7,4
7,6,4,7,4
0,0,5,7,3
7,8,4,7,4
0,0,5,7,3
0,0,4,7,3
7,9,4,7,4
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
0,0,4,6,3
0,0,5,6,3
7,9,4,7,4
7,6,4,7,4
0,0,5,7,3
7,9,4,7,4
7,9,4,7,4
1,9,4,7,3
1,9,4,7,3
0,0,5,6,3
1,8,4,7,4
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
1,9,5,7,4
0,0,5,6,3
0,0,4,7,3
1,9,4,7,4
7,9,4,7,4
1,9,4,7,3
1,8,4,7,3
0,0,5,6,3
0,0,5,7,3
0,0,4,7,3
7,9,4,7,4
7,9,4,7,4
1,8,4,7,4
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
1,9,5,7,4
7,4,4,7,4
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
1,5,4,7,3
7,4,4,7,4
7,9,4,7,4
1,9,4,7,3
1,9,5,7,3
0,0,5,6,3
1,9,4,7,3
1,9,4,7,3
0,0,5,7,3
0,0,5,7,3
7,6,4,7,4
0,0,4,7,3
0,0,5,6,3
7,9,4,7,4
0,0,4,7,3
0,0,5,7,3
0,0,5,7,3
1,9,4,7,3
1,9,4,7,4
0,0,5,7,3
0,0,4,7,3
0,0,5,6,3
1,9,4,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
0,0,4,7,3
7,9,4,7,4
7,3,4,7,4
0,0,5,6,3
0,0,5,7,3
7,7,4,7,4
0,0,5,6,3
0,0,4,7,3
1,9,4,7,4
7,9,4,7,4
0,0,4,7,3
0,0,5,7,3
7,9,4,7,4
0,0,4,6,3
0,0,5,6,3
7,4,4,7,4
0,0,5,6,3
1,9,5,7,3
1,9,4,7,4
7,8,4,7,4
0,0,5,7,3
0,0,5,7,3
1,9,4,7,3
0,0,5,6,3
0,0,5,7,3
7,4,4,7,4
1,9,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
0,0,5,6,3
0,0,5,6,3
1,9,4,7,4
1,7,4,7,4
0,0,5,7,3
7,8,4,7,4
7,8,4,7,4
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
7,5,4,7,4
1,6,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
1,9,4,7,4
0,0,5,6,3
0,0,5,7,3
0,0,5,6,3
1,9,4,7,3
7,3,4,7,4
0,0,4,7,3
1,9,5,7,4
1,9,4,7,3
0,0,4,7,3
7,5,4,7,4
1,9,4,7,4
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
1,6,4,7,4
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
7,0,5,6,3
0,0,5,6,3
7,9,4,7,4
1,9,4,7,3
7,9,4,7,4
1,9,4,7,3
0,0,5,7,3
0,0,4,6,3
1,9,4,7,4
0,0,4,6,3
7,4,4,7,4
1,9,4,7,3
0,0,4,7,3
0,0,5,6,3
0,0,4,7,3
0,0,5,7,3
0,0,5,7,3
0,0,4,6,3
7,0,5,6,3
1,9,4,7,3
1,9,4,7,4
0,0,5,7,3
0,0,5,7,3
7,3,4,7,4
1,9,5,7,3
7,9,4,7,4
7,0,4,6,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
7,9,4,7,4
1,9,4,7,3
0,0,5,6,3
0,0,5,6,3
0,0,5,7,3
7,4,4,7,4
0,0,5,6,3
0,0,4,7,3
7,6,4,7,4
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
7,4,4,7,4
1,9,4,7,4
0,0,5,6,3
0,0,5,6,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
1,4,4,7,3
0,0,5,6,3
1,9,4,7,4
1,9,4,7,4
0,0,4,7,4
0,0,5,7,3
1,9,4,7,4
0,0,4,6,3
0,0,5,6,3
1,9,4,7,3
0,0,5,6,3
1,9,5,7,3
0,0,5,6,3
7,3,4,7,4
0,0,5,6,3
7,2,4,7,4
7,3,4,7,4
0,0,5,6,3
7,5,4,7,4
0,0,4,6,3
7,3,4,7,4
7,9,4,7,4
0,0,4,7,4
7,3,4,7,4
0,0,4,7,3
1,9,4,7,3
7,9,4,7,4
1,9,4,7,4
1,9,4,7,3
0,0,5,7,3
0,0,5,6,3
0,0,4,6,3
0,0,4,7,3
0,0,5,6,3
1,8,4,7,4
0,0,4,7,4
7,3,4,7,4
7,9,4,7,4
0,0,4,6,3
1,9,4,7,4
7,5,4,7,4
0,0,5,7,3
1,9,4,7,3
7,9,4,7,4
0,0,5,6,3
0,0,5,7,3
7,5,4,7,4
1,9,4,7,3
1,9,4,7,4
7,9,4,7,4
7,3,4,7,4
7,9,4,7,4
7,9,4,7,4
7,0,5,6,3
0,0,5,6,3
0,0,5,7,3
1,9,4,7,3
0,0,5,7,3
0,0,5,7,3
1,9,5,7,3
0,0,5,6,3
0,0,5,6,3
1,9,4,7,3
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
1,9,4,7,4
0,0,5,7,3
1,9,4,7,4
0,0,5,7,3
7,3,4,7,4
1,9,4,7,3
1,9,4,7,3
1,3,4,7,4
0,0,4,6,3
0,0,5,7,3
0,0,5,6,3
0,0,5,6,3
7,3,4,7,4
0,0,5,7,3
7,0,4,6,3
0,0,4,7,4
0,0,5,7,3
0,0,4,7,4
0,0,4,7,3
0,0,5,6,3
0,0,5,7,3
0,0,4,6,3
7,4,4,7,4
1,9,4,7,4
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
0,0,4,6,3
0,0,5,7,3
0,0,5,7,3
1,9,5,7,3
0,0,5,7,3
7,6,4,7,4
0,0,5,7,3
7,9,4,7,4
1,9,4,7,4
0,0,4,7,3
0,0,4,7,3
7,0,5,6,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
1,9,4,7,3
0,0,5,7,3
0,0,5,6,3
7,3,4,7,4
7,9,4,7,4
7,9,4,7,4
7,9,4,7,4
0,0,5,6,3
1,9,4,7,4
7,8,4,7,4
0,0,5,6,3
0,0,5,7,3
1,9,4,7,3
7,9,4,7,4
1,9,4,7,4
7,9,4,7,4
0,0,5,7,3
1,9,4,7,4
7,9,4,7,4
7,3,4,7,4
0,0,5,7,3
1,9,4,7,4
1,6,4,7,4
7,5,4,7,4
0,0,5,7,3
7,9,5,7,4
0,0,5,6,3
0,0,5,7,3
0,0,5,6,3
7,9,5,7,4
0,0,5,6,3
1,9,5,7,3
0,0,5,6,3
0,0,4,7,4
7,8,4,7,4
0,0,4,7,3
0,0,5,6,3
1,8,4,7,4
0,0,4,7,3
0,0,5,7,3
0,0,5,6,3
7,9,4,7,4
1,9,4,7,4
7,5,4,7,4
0,0,5,7,3
0,0,4,6,3
1,7,4,7,3
0,0,5,6,3
7,6,4,7,4
1,9,4,7,3
1,9,4,7,3
0,0,5,6,3
7,2,4,7,4
0,0,4,7,3
0,0,4,7,3
0,0,5,7,3
0,0,4,7,4
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
1,6,4,7,4
0,0,5,6,3
0,0,4,7,3
7,2,4,7,4
1,9,4,7,4
7,9,4,7,4
1,9,4,7,4
1,9,5,7,3
1,9,5,7,3
7,3,4,7,4
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
1,9,4,7,3
0,0,5,7,3
1,9,5,7,3
0,0,5,7,3
1,9,4,7,4
1,9,4,7,3
1,9,4,7,4
7,9,4,7,4
0,0,5,7,3
1,9,4,7,4
7,9,4,7,4
0,0,4,7,3
1,9,4,7,3
1,9,4,7,3
1,9,4,7,3
1,8,4,7,3
0,2,5,6,3
0,0,4,7,4
0,0,5,6,3
1,9,4,7,3
0,0,4,7,3
0,0,5,6,3
0,0,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,5,7,3
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
7,4,4,7,4
7,3,4,7,4
0,0,5,7,3
7,9,5,7,4
0,0,4,7,3
1,5,4,7,3
0,0,5,6,3
7,6,4,7,4
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
7,3,4,7,4
0,0,5,6,3
0,0,5,7,3
7,9,4,7,4
0,0,5,7,3
0,0,5,7,3
0,0,4,7,3
0,0,5,7,3
7,3,4,7,4
0,0,5,7,3
7,2,4,7,4
7,9,4,7,4
7,9,4,7,4
0,0,5,6,3
0,0,5,7,3
0,0,5,7,3
7,9,4,7,4
