member_0,member_1,member_2,member_3,member_4
8,9,1,7,7
8,9,0,7,7
9,9,3,7,7
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,3,7,7
8,9,2,7,7
8,9,0,7,7
7,0,9,6,6
7,0,9,6,6
7,0,5,7,6
7,0,9,6,6
8,9,0,7,7
7,0,7,6,6
8,9,1,7,7
8,9,2,7,7
8,9,0,7,7
8,9,0,7,7
8,9,3,7,7
8,9,1,7,7
4,9,4,9,6
7,0,6,6,6
8,9,2,7,7
8,9,2,7,7
8,9,1,7,7
8,9,0,7,7
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
7,5,4,8,6
8,9,2,7,7
8,9,2,7,7
8,9,1,7,7
7,0,7,6,6
8,9,1,7,7
8,9,0,7,7
7,0,5,7,6
8,9,0,7,7
4,7,4,9,6
8,9,1,7,7
7,0,5,7,6
7,0,9,6,6
8,9,1,7,7
8,9,0,7,7
7,0,8,6,6
8,9,2,7,7
7,4,5,8,6
8,9,1,7,7
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
7,0,9,6,6
7,0,7,6,6
7,0,5,7,6
7,0,6,7,6
8,9,1,7,7
7,4,5,8,6
7,0,6,6,6
8,9,1,7,7
7,0,9,6,6
8,9,3,7,7
8,9,2,7,7
7,4,5,8,6
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
7,0,5,7,6
8,9,0,7,7
7,0,5,7,6
7,0,5,7,6
8,9,2,7,7
8,9,1,7,7
7,0,9,6,6
7,0,9,6,6
7,0,9,6,6
8,9,0,7,7
7,0,6,6,6
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
7,0,7,6,6
7,0,8,6,6
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
9,9,3,7,7
7,0,6,7,6
7,0,9,6,6
8,9,2,7,7
8,9,2,7,7
4,9,4,9,6
8,9,0,7,7
4,8,4,9,6
8,9,1,7,7
7,7,4,9,6
7,0,9,6,6
4,9,4,9,6
8,9,0,7,7
9,9,3,7,7
7,0,9,6,6
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
7,0,8,6,6
7,0,9,6,6
7,1,5,7,6
4,8,4,9,6
8,9,0,7,7
7,0,6,7,6
7,1,5,7,6
8,9,2,7,7
7,0,5,7,6
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
7,0,5,7,6
8,9,0,7,7
7,7,4,9,6
8,9,0,7,7
7,0,5,7,6
8,9,2,7,7
8,9,2,7,7
8,9,2,7,7
8,9,1,7,7
8,9,1,7,7
8,9,2,7,7
8,9,0,7,7
7,0,9,6,6
7,0,5,7,6
7,0,5,7,6
7,0,5,7,6
7,0,9,6,6
7,0,6,6,6
7,0,5,7,6
8,9,0,7,7
8,9,2,7,7
8,9,1,7,7
8,9,0,7,7
7,0,6,7,6
8,9,0,7,7
4,8,4,9,6
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
7,0,9,6,6
7,0,9,6,6
7,0,5,7,6
7,0,9,6,6
7,0,6,6,6
8,9,2,7,7
7,0,9,6,6
7,0,9,6,6
7,0,6,7,6
8,9,2,7,7
7,0,7,6,6
8,9,0,7,7
8,9,1,7,7
7,4,5,8,6
7,0,7,6,6
8,9,1,7,7
8,9,0,7,7
7,0,5,7,6
8,9,1,7,7
7,7,4,9,6
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
7,0,6,7,6
8,9,0,7,7
8,9,0,7,7
4,9,4,9,6
8,9,2,7,7
7,0,9,6,6
7,0,9,6,6
7,0,9,6,6
7,0,6,7,6
8,9,1,7,7
7,0,9,6,6
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
7,0,6,6,6
8,9,3,7,7
7,0,6,6,6
7,0,6,6,6
7,0,5,7,6
8,9,2,7,7
7,0,9,6,6
8,9,2,7,7
7,0,5,7,6
8,9,3,7,7
7,0,9,6,6
7,1,5,7,6
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
7,0,6,6,6
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
7,0,8,6,6
8,9,3,7,7
7,0,8,6,6
4,8,4,9,6
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
7,0,9,6,6
8,9,2,7,7
8,9,2,7,7
8,9,2,7,7
7,4,5,8,6
8,9,1,7,7
7,0,9,6,6
8,9,1,7,7
8,9,1,7,7
7,0,9,6,6
8,9,1,7,7
8,9,2,7,7
8,9,2,7,7
8,9,1,7,7
8,9,0,7,7
8,9,0,7,7
7,0,9,6,6
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
7,0,5,7,6
8,9,2,7,7
7,0,6,7,6
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
7,0,5,7,6
8,9,0,7,7
7,0,6,7,6
7,0,6,7,6
8,9,1,7,7
7,0,7,6,6
7,7,4,9,6
8,9,0,7,7
8,9,0,7,7
8,9,1,7,7
7,0,6,7,6
8,9,2,7,7
7,0,9,6,6
7,0,7,6,6
8,9,0,7,7
8,9,1,7,7
7,0,9,6,6
7,0,8,6,6
7,0,9,6,6
8,9,0,7,7
4,9,4,9,6
7,3,5,8,6
7,0,9,6,6
8,9,1,7,7
7,0,6,7,6
8,9,0,7,7
8,9,0,7,7
7,0,5,7,6
7,0,6,7,6
8,9,1,7,7
8,9,2,7,7
8,9,0,7,7
8,9,0,7,7
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
8,9,1,7,7
7,0,7,6,6
7,0,9,6,6
8,9,2,7,7
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
8,9,1,7,7
7,0,9,6,6
8,9,2,7,7
8,9,1,7,7
7,0,7,6,6
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
7,0,6,6,6
7,0,6,7,6
8,9,0,7,7
7,0,9,6,6
7,3,5,8,6
7,0,7,6,6
7,0,5,7,6
4,8,4,9,6
8,9,2,7,7
7,0,8,6,6
7,0,6,7,6
8,9,2,7,7
7,0,9,6,6
8,9,1,7,7
4,9,4,9,6
8,9,0,7,7
7,0,8,6,6
8,9,2,7,7
8,9,2,7,7
8,9,2,7,7
8,9,1,7,7
8,9,1,7,7
7,4,5,8,6
7,0,9,6,6
8,9,1,7,7
7,0,5,7,6
7,0,7,6,6
7,0,9,6,6
8,9,2,7,7
8,9,1,7,7
7,0,6,7,6
7,0,7,6,6
7,0,5,7,6
8,9,1,7,7
8,9,2,7,7
7,0,9,6,6
8,9,1,7,7
7,4,5,8,6
9,9,3,7,7
8,9,0,7,7
7,0,9,6,6
8,9,2,7,7
7,0,6,7,6
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
7,4,5,8,6
8,9,0,7,7
4,8,4,9,6
8,9,1,7,7
8,9,0,7,7
8,9,0,7,7
7,0,5,7,6
8,9,1,7,7
7,0,5,7,6
8,9,2,7,7
7,0,5,7,6
8,9,0,7,7
7,7,4,9,6
8,9,1,7,7
7,0,9,6,6
4,9,4,9,6
4,8,4,9,6
7,0,7,6,6
8,9,1,7,7
8,9,0,7,7
8,9,1,7,7
7,0,7,6,6
7,0,7,6,6
7,0,6,7,6
8,9,0,7,7
8,9,0,7,7
8,9,1,7,7
7,1,5,7,6
7,0,9,6,6
7,0,6,6,6
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
7,1,5,7,6
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
7,0,6,7,6
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
8,9,1,7,7
4,9,4,9,6
7,0,7,6,6
8,9,2,7,7
8,9,2,7,7
7,0,6,6,6
8,9,1,7,7
8,9,0,7,7
7,0,7,6,6
8,9,0,7,7
8,9,2,7,7
5,9,4,0,6
7,0,9,6,6
7,0,7,6,6
8,9,0,7,7
7,0,6,7,6
7,0,6,7,6
4,9,4,9,6
8,9,0,7,7
8,9,0,7,7
8,9,2,7,7
7,7,4,9,6
7,0,8,6,6
8,9,0,7,7
8,9,2,7,7
4,9,4,9,6
8,9,2,7,7
7,0,9,6,6
4,9,4,9,6
8,9,2,7,7
8,9,0,7,7
4,9,4,9,6
7,0,5,7,6
8,9,0,7,7
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
8,9,1,7,7
7,3,5,8,6
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
7,6,4,9,6
7,0,5,7,6
8,9,0,7,7
7,0,9,6,6
4,8,4,9,6
7,0,5,7,6
8,9,0,7,7
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,0,7,7
4,8,4,9,6
8,9,3,7,7
8,9,0,7,7
7,0,5,7,6
7,0,7,6,6
8,9,0,7,7
8,9,0,7,7
8,9,2,7,7
7,0,5,7,6
8,9,0,7,7
8,9,1,7,7
7,0,9,6,6
7,0,9,6,6
7,0,5,7,6
7,0,9,6,6
7,0,7,6,6
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
7,1,5,7,6
7,0,8,6,6
8,9,2,7,7
4,9,4,9,6
7,0,9,6,6
4,9,4,9,6
7,0,7,6,6
8,9,0,7,7
7,0,7,6,6
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
7,0,5,7,6
7,0,6,7,6
8,9,2,7,7
8,9,1,7,7
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
7,0,9,6,6
8,9,0,7,7
7,0,5,7,6
4,9,4,9,6
8,9,0,7,7
8,9,2,7,7
7,3,5,8,6
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
7,4,5,8,6
7,0,8,6,6
7,0,6,7,6
8,9,0,7,7
7,0,9,6,6
7,0,5,7,6
8,9,1,7,7
8,9,1,7,7
9,9,3,7,7
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
7,0,9,6,6
7,0,9,6,6
7,2,5,8,6
8,9,1,7,7
8,9,0,7,7
7,0,8,6,6
7,0,7,6,6
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
4,8,4,9,6
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
7,0,5,7,6
8,9,0,7,7
7,0,5,7,6
7,0,9,6,6
7,0,6,6,6
8,9,0,7,7
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
8,9,3,7,7
8,9,0,7,7
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
8,9,2,7,7
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
7,0,7,6,6
7,0,6,6,6
8,9,2,7,7
7,0,9,6,6
7,0,6,7,6
7,1,5,7,6
7,0,6,7,6
7,0,7,6,6
8,9,1,7,7
7,7,4,9,6
7,0,5,7,6
8,9,1,7,7
8,9,2,7,7
8,9,1,7,7
7,0,9,6,6
8,9,1,7,7
8,9,1,7,7
8,9,1,7,7
8,9,2,7,7
8,9,1,7,7
7,0,5,7,6
7,2,5,8,6
7,0,6,7,6
7,6,4,9,6
8,9,0,7,7
8,9,0,7,7
8,9,0,7,7
7,0,9,6,6
8,9,2,7,7
8,9,2,7,7
8,9,2,7,7
7,0,9,6,6
7,0,6,7,6
8,9,0,7,7
7,0,9,6,6
7,0,6,7,6
8,9,0,7,7
7,0,8,6,6
8,9,1,7,7
7,0,6,7,6
7,5,4,8,6
7,0,8,6,6
8,9,2,7,7
7,0,9,6,6
8,9,1,7,7
7,0,5,7,6
8,9,0,7,7
4,9,4,9,6
7,0,9,6,6
7,0,8,6,6
7,0,9,6,6
7,0,6,7,6
8,9,2,7,7
8,9,3,7,7
7,6,4,9,6
7,0,9,6,6
8,9,0,7,7
7,0,6,7,6
8,9,1,7,7
4,9,4,9,6
4,9,4,9,6
7,0,5,7,6
9,9,3,7,7
7,0,9,6,6
7,0,7,6,6
7,0,5,7,6
7,0,9,6,6
8,9,2,7,7
7,0,9,6,6
7,1,5,7,6
7,0,9,6,6
7,7,4,9,6
8,9,2,7,7
7,0,6,7,6
8,9,2,7,7
7,0,9,6,6
7,0,9,6,6
8,9,0,7,7
7,0,5,7,6
7,5,4,8,6
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
8,9,0,7,7
7,4,5,8,6
8,9,1,7,7
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
7,7,4,9,6
8,9,1,7,7
8,9,2,7,7
8,9,0,7,7
8,9,3,7,7
7,0,5,7,6
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
4,8,4,9,6
8,9,0,7,7
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
7,0,8,6,6
8,9,2,7,7
8,9,0,7,7
7,0,9,6,6
9,9,3,6,7
7,5,4,8,6
8,9,2,7,7
7,0,6,7,6
8,9,3,7,7
7,0,6,7,6
7,0,9,6,6
7,0,5,7,6
8,9,0,7,7
7,0,9,6,6
7,0,9,6,6
8,9,2,7,7
7,0,9,6,6
8,9,0,7,7
7,0,9,6,6
4,9,4,9,6
8,9,1,7,7
8,9,2,7,7
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,0,7,7
7,1,5,7,6
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
7,0,6,6,6
8,9,0,7,7
8,9,0,7,7
8,9,2,7,7
7,0,9,6,6
8,9,3,7,7
8,9,2,7,7
7,0,5,7,6
7,0,6,7,6
8,9,0,7,7
7,0,9,6,6
8,9,0,7,7
7,6,4,9,6
8,9,0,7,7
7,0,5,7,6
7,0,6,7,6
8,9,0,7,7
8,9,2,7,7
7,0,9,6,6
8,9,0,7,7
7,0,6,6,6
7,0,9,6,6
7,0,8,6,6
8,9,1,7,7
8,9,1,7,7
8,9,0,7,7
8,9,0,7,7
8,9,1,7,7
8,9,2,7,7
7,0,9,6,6
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
7,1,5,7,6
8,9,0,7,7
4,7,4,9,6
8,9,1,7,7
8,9,2,7,7
8,9,2,7,7
8,9,0,7,7
7,3,5,8,6
7,0,7,6,6
7,0,7,6,6
8,9,1,7,7
7,0,9,6,6
8,9,0,7,7
7,0,8,6,6
7,0,6,7,6
7,0,7,6,6
8,9,1,7,7
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
8,9,0,7,7
7,0,8,6,6
7,0,5,7,6
8,9,0,7,7
8,9,0,7,7
8,9,2,7,7
8,9,2,7,7
7,6,4,9,6
7,0,9,6,6
7,0,9,6,6
8,9,1,7,7
8,9,2,7,7
8,9,2,7,7
5,9,4,0,6
8,9,2,7,7
4,9,4,9,6
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
8,9,2,7,7
8,9,0,7,7
7,0,9,6,6
7,0,5,7,6
8,9,2,7,7
7,0,9,6,6
8,9,0,7,7
8,9,0,7,7
4,9,4,9,6
8,9,0,7,7
8,9,0,7,7
9,9,3,7,7
8,9,2,7,7
4,7,4,9,6
9,9,3,7,7
4,9,4,9,6
8,9,1,7,7
8,9,0,7,7
7,0,8,6,6
8,9,2,7,7
8,9,0,7,7
7,0,6,7,6
8,9,0,7,7
7,2,5,8,6
8,9,1,7,7
7,0,9,6,6
8,9,0,7,7
4,9,4,9,6
8,9,2,7,7
8,9,0,7,7
7,0,5,7,6
8,9,2,7,7
8,9,2,7,7
7,0,6,7,6
8,9,2,7,7
7,0,7,6,6
7,0,6,7,6
7,0,6,7,6
7,0,5,7,6
7,0,5,7,6
8,9,0,7,7
8,9,1,7,7
7,0,6,7,6
9,9,3,6,7
7,0,6,7,6
8,9,2,7,7
7,0,9,6,6
7,0,6,6,6
7,0,9,6,6
8,9,0,7,7
7,0,6,7,6
8,9,1,7,7
7,0,9,6,6
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
4,9,4,9,6
8,9,2,7,7
7,0,9,6,6
7,0,9,6,6
8,9,1,7,7
8,9,0,7,7
4,9,4,9,6
7,0,7,6,6
7,0,5,7,6
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
8,9,0,7,7
8,9,1,7,7
8,9,2,7,7
8,9,0,7,7
8,9,1,7,7
8,9,0,7,7
8,9,2,7,7
4,9,4,9,6
7,4,5,8,6
7,0,5,7,6
7,0,9,6,6
8,9,0,7,7
8,9,1,7,7
8,9,2,7,7
7,0,6,7,6
7,0,7,6,6
8,9,2,7,7
8,9,2,7,7
4,9,4,9,6
7,0,5,7,6
7,0,5,7,6
8,9,3,7,7
7,0,9,6,6
8,9,1,7,7
7,0,6,7,6
7,0,6,6,6
8,9,0,7,7
8,9,0,7,7
7,2,5,8,6
7,0,6,7,6
8,9,0,7,7
8,9,0,7,7
7,0,9,6,6
8,9,2,7,7
8,9,0,7,7
7,0,5,7,6
8,9,1,7,7
8,9,0,7,7
7,0,9,6,6
7,0,5,7,6
7,0,6,7,6
7,0,6,6,6
8,9,0,7,7
4,8,4,9,6
