member_0,member_1,member_2,member_3,member_4
0,9,6,9,6
5,0,6,7,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
5,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,0,6,9,6
0,9,6,1,6
0,9,6,1,7
0,0,6,9,6
0,0,6,1,7
0,0,6,9,6
0,9,6,1,7
5,9,6,1,6
0,9,6,9,7
4,9,5,4,6
5,9,6,1,6
0,9,6,1,6
4,9,6,4,6
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
4,9,6,1,6
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
5,9,6,1,6
0,9,6,9,6
5,9,6,1,6
5,9,6,4,6
5,0,6,7,6
0,9,6,9,6
0,9,7,1,7
0,9,6,1,6
0,9,6,1,7
5,0,6,7,6
5,0,6,7,6
0,9,6,1,7
0,9,6,9,6
0,9,6,1,6
0,9,6,1,6
5,0,6,7,6
0,9,6,9,6
0,0,6,9,6
0,0,6,1,6
0,9,6,1,6
4,9,6,1,6
5,9,6,4,6
0,9,6,1,7
0,9,6,1,7
0,9,6,1,7
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,7
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,0,6,1,7
0,9,6,1,6
4,9,6,4,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
4,0,6,7,6
0,9,6,9,6
0,0,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
4,9,6,4,6
0,0,6,1,6
0,9,6,1,7
0,9,6,9,6
9,9,6,1,6
0,9,6,9,7
0,9,6,9,6
5,9,6,1,6
0,9,6,9,6
0,9,6,1,6
0,9,6,9,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,7
0,9,6,1,6
0,0,6,1,7
0,9,6,1,7
0,9,6,9,6
0,0,6,1,6
0,0,6,1,6
0,0,6,1,6
4,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
4,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,0,6,9,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,7
5,9,6,1,6
5,9,6,1,6
0,9,6,9,6
0,9,6,1,6
5,0,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,9,6
0,0,6,1,7
0,0,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,7
0,9,6,9,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
5,9,6,4,6
5,9,6,1,6
0,9,6,1,6
0,0,6,1,6
5,9,6,1,6
0,0,6,1,6
0,0,6,9,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
5,0,6,7,6
0,9,6,9,7
0,0,6,1,6
0,9,6,1,6
5,9,6,7,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,0,6,1,6
0,9,6,9,6
0,9,6,1,6
5,9,6,1,6
0,0,6,9,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
5,9,6,1,6
0,9,6,9,6
0,9,6,1,6
0,9,6,9,6
0,9,6,9,7
0,9,6,1,6
0,9,6,1,7
4,9,6,4,6
5,9,6,1,6
0,9,6,9,6
0,9,6,9,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,7
0,0,6,9,6
0,9,6,1,6
5,9,6,1,6
4,9,6,4,6
0,0,6,1,6
0,9,6,1,7
0,0,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
4,9,6,1,6
9,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,9,6
0,9,6,1,6
0,0,6,7,6
0,0,6,1,7
0,9,6,1,6
5,9,6,1,6
5,9,6,1,6
5,9,6,1,6
5,0,6,1,6
0,9,6,1,7
0,9,6,9,6
9,9,6,1,6
5,0,6,1,6
4,9,6,4,6
0,9,6,1,6
9,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,7
0,0,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,9,6
5,0,6,7,6
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
5,9,6,1,6
0,0,6,1,7
0,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
4,0,6,7,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,0,6,1,7
5,9,6,1,6
0,0,6,9,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
4,9,6,1,6
0,9,6,1,7
0,9,6,1,6
9,9,6,9,6
0,9,6,9,6
0,9,6,1,6
5,9,6,1,6
4,9,6,1,6
0,9,6,9,6
0,0,6,1,6
0,9,6,1,7
4,9,6,1,6
0,9,7,1,7
0,0,6,9,7
0,9,6,1,6
0,9,6,1,6
5,9,6,7,6
0,9,6,9,7
0,9,6,1,6
0,0,6,9,6
5,9,6,1,6
0,9,6,1,7
0,0,6,1,6
0,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,0,6,1,6
4,9,6,4,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
5,9,6,4,6
5,0,6,7,6
0,9,6,1,7
0,9,6,9,6
0,0,7,1,6
5,9,6,1,6
0,9,6,9,6
0,9,6,1,6
4,9,6,1,6
5,9,6,1,6
0,9,6,1,7
0,9,6,9,7
0,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,7
0,9,6,9,6
5,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,0,6,1,7
0,9,6,1,6
0,9,6,1,6
0,0,6,9,6
0,0,6,1,6
0,0,6,9,6
4,9,6,4,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,0,6,7,6
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,0,6,9,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
5,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,0,6,1,7
0,9,6,9,6
0,9,6,9,6
0,0,6,1,6
0,9,6,1,6
5,9,6,1,6
4,9,6,4,6
0,9,6,1,7
4,9,6,4,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,0,6,7,6
0,9,6,9,6
5,0,6,7,6
5,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,4,6
0,9,6,1,6
5,9,6,4,6
0,0,6,1,6
0,9,6,9,6
5,0,6,7,6
5,9,6,1,6
0,9,6,1,6
5,9,6,4,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,7
0,0,6,1,6
0,9,6,1,7
0,9,6,9,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
4,9,6,4,6
0,9,6,9,7
0,9,6,1,7
5,9,6,1,6
0,0,6,9,6
0,0,6,1,6
5,9,6,4,6
5,0,6,1,6
0,9,6,1,7
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,7
5,9,6,1,6
5,0,6,7,6
0,0,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,5,1,6
0,9,6,1,6
5,9,6,1,6
5,0,6,7,6
0,9,6,1,6
5,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,7,6
0,9,6,1,6
0,9,6,1,6
0,0,6,1,6
0,0,6,1,6
0,9,6,1,6
5,9,6,7,6
0,0,6,1,7
5,9,6,4,6
0,9,6,1,6
0,0,6,9,6
0,0,6,1,6
4,0,6,7,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,7,6
5,9,6,4,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
9,9,6,1,6
4,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,0,6,1,7
4,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,0,6,1,6
5,9,6,4,6
4,9,6,4,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
5,9,6,4,6
4,9,6,1,6
0,9,6,1,7
4,0,6,7,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,0,6,9,6
0,9,6,1,6
0,0,6,9,6
0,0,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,0,6,1,7
0,9,6,1,6
0,9,6,1,7
9,9,6,9,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,6
4,9,6,1,6
0,9,6,9,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,6
0,9,7,1,7
9,9,6,9,6
0,9,6,1,6
0,9,6,1,7
0,0,6,1,6
0,0,6,9,6
4,9,6,1,6
0,9,6,9,7
0,9,6,1,6
0,9,6,1,6
5,0,6,7,6
5,9,6,1,6
4,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
4,9,6,4,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,7
0,9,6,1,6
0,0,6,1,6
5,9,6,1,6
0,9,6,9,7
0,0,6,1,7
5,9,6,1,6
5,9,6,1,6
0,9,6,1,7
5,0,6,7,6
0,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,0,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,9,6,1,7
5,0,6,7,6
0,9,6,1,7
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,0,6,7,6
0,9,6,1,6
5,0,6,7,6
0,0,6,9,6
0,9,5,1,7
0,9,6,1,6
0,9,6,1,6
5,0,6,7,6
0,9,6,1,6
4,9,6,1,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,6
4,9,6,1,6
5,9,6,1,6
0,9,6,1,7
0,9,6,1,6
4,9,7,1,6
5,9,6,4,6
0,9,6,1,7
0,9,6,1,7
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,6
4,9,6,4,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,7
0,9,6,9,6
0,9,6,9,6
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
5,9,6,7,6
5,9,6,1,6
5,0,6,7,6
0,9,7,1,6
0,9,6,1,7
0,9,6,9,6
0,9,6,1,6
5,9,6,4,6
0,0,6,1,6
5,9,6,1,6
4,9,6,4,6
5,9,6,1,6
0,0,6,1,7
4,9,6,4,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,7
4,0,6,7,6
0,9,5,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,7
0,9,6,1,6
5,9,6,1,6
0,0,6,1,6
5,9,6,1,6
0,9,6,1,7
0,9,6,9,6
0,0,6,9,6
0,9,6,1,6
0,9,6,1,7
0,0,6,1,6
5,9,6,1,6
0,0,6,1,7
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,0,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,7,1,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,1,7
5,0,6,7,6
4,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,7,1,6
0,9,6,1,6
4,0,6,4,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,9,6,1,6
0,0,6,1,6
0,0,6,9,7
0,9,6,1,6
0,9,6,1,6
4,9,6,1,6
5,0,6,7,6
5,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,7
0,9,6,1,7
0,0,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,4,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,9,6
0,9,6,1,6
5,9,6,1,6
0,0,6,1,6
4,9,6,4,6
0,9,6,1,6
4,9,6,1,6
0,9,6,9,7
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
5,9,6,1,6
5,0,6,7,6
0,9,6,1,6
5,9,6,1,6
5,0,6,7,6
0,9,6,1,7
0,9,6,1,7
0,0,6,1,6
0,9,6,1,7
0,0,6,9,6
0,9,6,1,7
5,9,6,1,6
0,9,6,9,6
0,0,6,9,6
0,0,6,1,6
0,9,6,1,7
4,9,6,4,6
5,9,6,1,6
0,9,6,9,6
5,0,6,7,6
5,9,6,4,6
5,9,6,1,6
5,0,6,1,6
0,9,6,1,6
0,9,6,1,6
9,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,9,6
0,9,7,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
4,9,6,4,6
0,9,9,1,7
5,0,6,4,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,7
5,9,6,1,6
0,9,6,9,6
0,9,6,1,6
0,9,6,1,7
5,9,6,4,6
0,9,6,1,7
4,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,7
5,9,6,1,6
0,0,6,7,6
5,0,6,7,6
0,9,6,1,6
0,9,6,1,6
5,9,9,1,6
0,9,6,1,6
0,0,6,9,6
0,9,6,9,6
0,9,6,1,6
0,0,6,1,6
5,9,6,1,6
5,9,6,1,6
5,9,6,1,6
0,0,6,1,7
4,9,6,1,6
0,9,6,1,6
5,9,6,7,6
0,0,6,1,6
0,0,6,9,6
0,9,6,1,7
0,9,6,1,7
5,0,6,7,6
0,0,6,1,6
4,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,0,6,1,6
0,9,6,1,6
0,9,6,1,6
0,9,6,4,6
5,9,6,1,6
0,0,6,1,6
0,0,6,1,6
0,9,6,1,7
0,9,6,1,7
0,9,9,1,8
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
0,9,6,9,6
0,9,6,9,6
0,9,6,1,6
0,9,6,9,6
5,0,6,7,6
0,9,6,9,6
0,9,6,1,7
0,0,6,1,6
5,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,1,6
0,0,6,7,6
0,9,6,1,6
4,9,6,1,6
0,9,6,1,6
0,0,6,1,6
5,9,6,1,6
0,9,6,1,6
0,9,6,9,6
5,0,6,1,6
0,0,6,1,7
0,9,6,1,7
5,9,6,1,6
0,9,6,1,7
0,9,6,1,6
5,9,6,1,6
0,9,6,9,6
5,9,6,4,6
0,9,6,9,6
5,9,6,7,6
0,9,6,1,6
4,9,6,1,6
0,9,5,1,6
0,9,6,1,7
0,9,6,1,6
0,9,8,1,6
0,9,6,1,6
5,9,6,1,6
4,9,6,1,6
0,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,1,6
4,9,7,4,6
0,9,6,9,6
0,0,6,1,7
4,9,6,1,6
0,9,6,1,6
5,0,6,7,6
5,0,6,7,6
4,9,6,4,6
0,9,6,1,6
0,9,6,1,6
0,9,6,9,7
0,9,6,1,6
0,9,6,1,7
0,9,6,1,7
0,9,6,1,7
5,9,6,1,6
4,9,6,4,6
0,9,6,9,6
0,9,6,1,7
0,0,7,1,6
0,9,6,1,7
0,9,6,1,6
5,9,6,1,6
4,0,6,7,6
4,0,6,7,6
5,9,6,1,6
0,9,6,9,7
0,9,6,1,7
0,9,6,1,6
5,0,6,4,6
4,9,6,1,6
0,9,6,1,7
0,9,6,1,6
0,9,6,9,6
5,9,6,1,6
0,9,6,1,7
4,9,6,1,6
5,9,6,1,6
4,9,6,1,6
0,9,6,1,6
5,9,6,1,6
0,0,6,1,7
0,0,6,1,6
0,9,6,1,6
5,9,6,1,6
0,9,6,9,6
5,9,6,4,6
0,0,6,9,6
0,9,6,1,6
4,9,6,4,6
0,9,6,1,7
5,0,6,7,6
0,9,6,1,7
5,9,6,1,6
5,9,6,1,6
4,9,6,4,6
5,9,6,1,6
0,9,6,9,6
0,0,6,1,6
5,9,6,1,6
