member_0,member_1,member_2,member_3,member_4
0,9,7,7,0
9,9,7,7,6
0,6,0,9,8
0,6,7,8,7
0,0,4,7,8
0,6,7,7,8
0,7,7,5,8
0,7,7,7,0
0,6,0,6,8
9,9,7,7,0
0,7,4,4,8
0,0,4,7,8
0,6,7,8,7
0,0,4,7,8
0,0,7,7,0
0,0,4,7,3
0,0,4,7,8
9,9,7,7,6
9,0,4,7,8
9,9,0,7,8
0,0,7,7,0
0,6,7,8,7
9,1,7,0,6
0,6,0,9,8
9,5,7,1,6
0,7,7,0,0
0,0,4,7,0
0,0,7,2,7
0,8,7,7,0
9,0,7,7,0
0,7,0,7,8
0,6,7,8,7
0,6,0,6,8
0,6,7,8,7
0,0,7,7,0
0,7,7,0,0
9,6,0,7,8
9,9,7,7,6
0,6,7,8,7
9,9,7,7,6
0,0,7,7,0
0,0,7,7,0
9,0,7,7,0
0,6,4,8,7
0,7,4,4,8
9,0,7,7,0
0,0,7,7,0
9,9,7,7,0
0,0,7,7,0
0,6,7,0,6
0,0,0,7,8
9,5,7,6,6
0,0,7,7,0
9,9,0,7,8
9,9,0,7,8
0,7,7,5,8
0,6,7,8,7
9,7,7,7,7
0,0,7,7,0
9,7,7,7,6
0,9,7,7,0
0,0,7,7,0
9,9,4,7,8
0,9,7,7,0
0,0,7,7,0
0,6,7,6,8
9,5,7,5,8
9,7,7,8,7
0,7,7,6,0
0,7,0,5,8
0,0,7,7,0
9,8,7,0,7
9,0,4,7,8
9,0,7,7,0
0,6,7,0,7
0,6,7,0,7
9,0,0,7,8
9,9,7,7,7
0,7,7,4,8
0,0,4,7,8
0,6,7,8,7
0,7,7,6,0
0,6,7,7,7
0,7,7,3,0
0,7,7,2,0
9,9,7,7,0
9,9,4,7,1
9,9,7,7,0
9,9,7,7,0
9,9,7,8,7
0,7,0,9,8
0,7,7,3,0
0,9,7,7,0
9,9,4,7,0
9,9,0,7,8
0,0,7,7,0
9,0,7,7,0
9,9,7,6,7
9,4,4,7,8
9,9,7,7,0
0,6,7,0,6
0,6,7,7,7
9,0,7,7,0
9,9,7,7,0
0,4,7,8,7
9,9,4,7,8
0,0,7,7,0
9,9,7,7,4
0,7,7,9,8
9,0,7,7,0
0,5,7,0,7
0,3,7,9,7
0,7,7,0,0
9,7,7,0,7
0,0,0,7,8
9,9,4,7,8
9,0,4,7,8
0,6,7,7,7
9,0,7,7,0
0,7,7,0,0
0,0,0,7,8
0,9,7,7,0
9,0,4,7,8
0,7,7,0,0
0,6,7,0,6
0,7,7,6,0
0,7,7,5,8
9,9,7,7,6
9,0,7,7,0
0,6,0,5,8
0,7,0,9,8
0,3,7,7,0
0,7,0,9,8
0,6,7,7,8
0,6,7,9,8
9,9,7,7,6
0,9,7,7,0
0,0,7,7,0
0,7,7,7,0
0,0,7,7,0
9,5,7,6,6
9,0,4,7,8
9,7,7,8,7
9,0,4,7,2
0,0,0,7,8
9,9,4,7,3
0,6,7,8,7
9,9,7,7,4
0,0,7,7,0
0,0,7,7,0
9,9,7,7,9
9,9,7,7,8
9,0,4,7,2
9,0,0,7,8
0,0,7,7,0
0,0,0,7,8
9,9,7,8,7
0,6,7,8,7
0,0,7,7,0
0,7,0,6,8
0,7,0,6,8
9,5,7,6,8
0,0,7,7,6
9,0,4,7,3
9,9,4,7,0
9,7,7,6,7
9,0,4,7,8
0,6,4,8,7
9,9,7,7,7
9,0,4,7,8
9,0,0,7,8
9,9,7,7,4
9,9,7,8,7
0,0,4,7,8
0,0,0,7,8
0,6,7,6,6
0,9,7,7,0
9,9,7,7,6
9,0,7,7,0
9,9,7,7,9
0,0,4,7,3
0,9,7,7,0
9,7,7,8,7
0,0,7,7,0
0,7,7,3,0
9,9,7,7,8
9,7,7,8,7
9,0,7,7,6
0,0,7,7,0
0,0,4,7,2
0,0,7,7,6
0,7,0,7,8
0,6,0,7,8
0,0,4,7,8
0,9,7,0,0
0,0,4,7,8
0,7,0,9,8
0,0,4,7,0
0,0,7,7,0
0,0,0,7,8
0,7,7,7,0
0,6,7,8,7
0,0,4,7,0
0,7,7,3,0
9,9,0,7,8
9,0,4,7,8
9,5,7,0,6
9,9,7,7,8
9,9,7,7,0
9,7,7,7,7
0,6,7,8,7
0,6,7,8,7
9,0,4,7,8
9,0,7,7,0
9,9,7,7,9
9,7,7,7,7
9,7,7,8,7
0,7,7,3,0
9,9,4,7,0
9,0,7,7,0
0,7,7,6,0
0,6,7,8,7
9,9,7,7,0
0,6,7,8,7
9,7,7,8,7
0,7,7,3,0
0,6,7,8,7
9,9,7,7,6
0,0,7,7,0
0,6,7,0,6
0,7,7,9,8
9,9,7,7,9
0,0,4,7,8
0,8,7,0,0
9,0,7,7,0
0,0,7,7,0
9,1,7,7,8
0,0,7,7,0
0,6,7,0,7
0,0,4,7,8
0,6,7,8,7
9,0,7,7,0
0,7,0,9,8
0,6,7,6,7
9,9,7,7,6
0,0,0,7,8
0,6,7,8,7
9,9,7,7,7
9,7,7,8,7
9,7,7,8,7
9,9,4,7,2
0,7,7,7,0
9,9,7,7,6
0,9,4,7,2
0,0,0,7,8
0,7,7,0,0
9,9,4,7,8
9,5,7,0,6
0,6,4,8,7
9,9,4,7,8
9,9,7,7,9
0,0,0,7,8
0,9,7,8,8
0,0,0,7,8
0,0,4,7,1
0,7,0,9,8
0,6,0,7,8
0,6,7,7,6
9,9,7,7,6
0,6,7,0,6
0,0,7,7,0
9,7,7,8,7
0,0,7,7,0
9,9,0,7,8
0,0,0,7,8
0,7,7,7,0
0,0,7,7,0
0,0,7,7,0
9,7,7,6,7
0,6,7,0,6
9,9,7,7,0
9,9,0,7,8
9,0,7,7,0
0,7,0,7,8
0,7,7,3,0
0,7,0,9,8
0,6,7,7,8
0,6,7,8,7
9,0,7,7,0
0,3,7,7,0
0,7,0,6,8
0,4,7,0,7
0,0,4,7,8
0,7,7,0,0
9,9,7,7,5
0,0,4,7,0
9,9,7,7,6
9,0,0,7,8
9,0,4,7,8
9,5,7,1,6
0,0,7,7,0
9,9,7,7,0
9,9,4,7,2
9,0,7,7,0
9,7,7,6,7
0,7,0,4,8
0,6,7,7,7
9,0,7,7,0
0,0,4,7,8
0,7,0,9,8
0,9,4,7,3
0,7,7,3,0
0,0,7,7,0
0,0,0,7,8
9,5,7,0,6
0,6,7,9,7
9,9,7,7,9
0,0,4,7,8
0,0,7,7,0
9,0,4,7,8
9,9,7,7,3
0,7,7,7,0
0,6,7,8,7
0,0,7,7,0
0,0,4,7,0
0,7,0,7,8
9,9,7,7,6
0,7,7,4,8
9,9,7,7,9
0,0,7,7,0
0,6,7,8,7
0,6,7,6,8
0,0,7,7,6
9,5,7,0,6
9,0,7,7,0
9,0,0,7,8
9,0,4,7,8
9,9,7,7,9
9,0,7,7,0
0,0,4,7,8
0,7,0,7,8
9,9,4,7,2
0,0,7,7,0
9,9,4,7,0
0,0,7,7,0
9,9,7,7,0
0,5,7,7,6
0,7,7,0,0
0,8,7,0,0
0,6,7,8,7
0,0,0,7,8
0,0,7,7,0
0,7,7,0,0
0,0,7,7,6
0,7,0,6,8
0,6,0,9,8
0,6,7,8,7
9,9,7,7,6
0,0,0,7,8
9,9,4,7,0
0,0,0,7,8
9,9,7,7,5
0,0,7,7,6
0,0,7,7,0
0,6,7,2,6
0,7,7,0,0
9,9,4,7,0
0,7,7,0,0
0,6,7,8,7
0,7,7,0,0
9,7,7,8,7
0,0,0,7,8
9,9,7,7,5
0,6,7,8,7
0,0,4,7,2
0,8,7,0,0
0,0,7,7,0
0,7,0,4,8
0,0,7,7,6
9,7,7,7,7
9,9,7,6,7
0,0,7,7,0
0,0,7,7,0
9,8,7,7,7
9,9,7,7,9
0,7,7,0,0
0,6,7,0,7
9,9,7,7,8
0,9,7,7,0
0,0,7,7,0
0,9,4,7,0
9,9,7,7,9
0,7,0,9,8
0,0,4,7,8
0,0,7,7,0
0,6,0,9,8
0,9,7,7,0
0,0,7,7,0
0,7,7,0,0
0,9,4,7,0
0,9,4,7,0
9,9,7,7,7
9,0,4,7,8
0,6,7,0,7
9,9,7,7,7
9,9,7,7,6
0,6,7,1,6
0,9,7,2,0
0,0,4,7,0
0,7,0,7,8
9,9,7,7,5
0,7,7,3,0
0,0,7,7,0
0,0,0,7,8
0,0,7,7,6
9,0,7,7,0
9,9,7,7,6
0,7,0,7,8
0,0,7,1,7
9,9,7,7,6
0,6,7,8,7
0,7,7,0,0
9,9,7,7,0
0,0,7,7,0
0,6,7,7,7
0,7,7,0,0
0,6,0,7,8
0,0,7,2,7
0,7,7,0,0
9,9,7,7,6
9,0,7,7,0
0,5,7,7,7
9,0,4,7,8
9,7,7,6,7
0,0,4,7,8
9,9,7,7,7
0,9,7,7,0
9,0,4,7,8
0,7,7,6,0
9,9,7,7,6
0,9,7,0,0
9,0,4,7,2
9,5,0,6,8
0,0,7,7,0
0,7,0,6,8
9,5,7,2,6
0,6,7,8,7
9,7,7,6,7
0,0,0,7,8
0,0,7,7,0
0,9,7,7,0
0,7,7,3,0
0,6,7,6,7
0,0,7,7,0
9,7,7,8,7
9,0,4,7,8
0,0,7,7,0
9,7,7,8,7
9,0,4,7,8
9,7,7,6,7
0,6,4,8,7
0,5,7,1,6
0,0,0,7,8
0,4,4,6,7
9,0,7,7,0
9,0,7,7,0
0,0,0,7,8
0,0,4,7,8
0,0,0,7,8
0,9,7,0,0
0,6,7,4,8
9,7,7,8,7
0,6,4,8,7
9,7,7,8,7
0,0,7,7,0
9,0,7,7,0
0,0,0,7,8
0,0,4,7,8
9,9,7,7,9
9,0,4,7,8
9,7,7,8,7
0,0,7,7,0
0,7,7,9,8
0,6,4,8,7
0,0,4,7,3
9,0,7,7,0
9,0,7,7,0
0,6,7,1,6
0,7,7,7,0
0,7,0,7,8
9,0,7,7,0
9,9,7,7,0
0,0,7,7,0
0,0,4,7,0
9,0,4,7,8
0,7,7,5,8
0,6,0,9,8
0,9,4,6,8
9,9,0,7,8
9,0,4,7,8
9,9,0,7,8
0,7,7,0,0
0,0,0,7,8
9,7,7,8,7
9,1,7,7,6
9,0,4,7,8
9,9,7,7,5
9,0,4,7,8
0,6,7,8,7
0,0,4,7,8
9,9,7,7,0
0,6,7,6,8
9,9,7,7,9
0,7,0,7,8
0,7,0,7,8
9,7,7,9,7
0,7,0,7,8
0,0,0,7,8
0,9,7,7,0
9,0,4,7,8
9,9,7,7,6
0,0,7,7,0
9,0,7,7,0
9,9,7,7,0
0,0,7,7,0
9,0,0,7,8
0,6,7,2,6
9,7,7,8,7
0,7,0,9,8
0,7,7,0,0
0,7,7,0,0
0,6,0,6,8
9,9,4,7,0
0,7,0,6,8
9,0,7,7,0
9,0,4,7,8
0,0,0,7,8
0,7,0,9,8
0,6,7,9,7
0,7,7,0,0
0,6,4,8,7
0,9,7,0,0
9,0,7,7,0
0,0,7,7,0
0,0,7,7,0
9,0,0,7,8
0,0,7,7,0
0,7,7,7,0
0,6,7,8,7
0,6,0,7,8
0,0,4,7,8
0,6,7,8,7
0,7,7,0,0
9,9,7,7,5
0,0,7,7,6
0,7,0,9,8
0,6,4,7,7
0,0,7,7,0
0,9,7,7,0
0,9,7,7,0
0,8,7,2,0
0,7,7,6,8
9,5,7,0,6
9,9,7,7,6
0,6,7,0,6
0,6,7,0,7
0,0,7,7,0
0,7,0,9,8
0,7,7,0,0
9,9,4,7,0
9,0,7,7,0
9,9,4,7,0
0,9,7,7,0
9,9,7,7,4
0,7,7,1,0
0,0,7,7,6
0,6,7,7,7
0,9,7,7,0
0,6,7,7,7
0,6,7,7,7
9,0,7,7,0
9,0,7,7,0
0,9,4,7,0
0,6,7,9,7
0,6,7,2,6
0,7,7,9,8
0,8,7,5,8
0,0,7,7,0
9,7,7,6,7
0,6,7,8,7
9,7,7,8,7
0,0,7,7,0
9,0,7,7,0
0,0,4,7,8
0,7,0,9,8
9,5,7,7,6
0,0,7,7,0
9,9,4,7,0
9,0,7,7,0
9,9,7,7,0
9,0,4,7,8
9,0,4,7,8
9,0,4,7,8
0,6,7,7,7
0,9,7,7,0
0,0,4,7,0
0,6,7,8,7
9,0,4,7,8
0,6,7,8,7
9,9,7,7,2
0,7,7,7,0
0,3,7,8,7
0,0,4,7,8
0,0,7,7,0
9,9,7,7,8
0,7,0,9,8
9,9,7,7,6
0,0,0,7,8
0,6,7,8,7
9,0,7,7,0
0,7,7,1,0
9,9,4,7,3
9,9,4,7,8
0,0,4,7,8
0,6,4,8,7
9,0,4,7,8
0,0,0,7,8
0,6,7,0,6
0,7,7,7,0
0,0,4,7,8
0,0,0,7,8
0,8,7,9,8
0,0,0,7,8
9,9,7,7,0
9,0,7,7,0
9,9,4,7,0
0,6,0,6,8
