member_0,member_1,member_2,member_3,member_4
7,6,6,0,9
0,7,8,0,9
7,7,9,6,9
0,7,6,0,0
0,7,7,0,9
0,7,0,0,0
7,6,9,5,9
0,7,3,0,0
7,7,9,7,9
0,8,6,0,9
7,7,9,0,0
7,7,2,0,0
0,6,7,0,0
7,7,9,6,9
7,7,9,6,0
7,6,6,0,9
7,7,3,6,0
7,7,9,6,0
0,6,4,0,0
7,7,9,6,0
7,7,3,6,0
0,7,6,0,0
7,7,9,6,0
0,8,6,0,9
7,6,9,6,9
0,7,7,0,9
7,7,5,0,9
0,7,6,0,0
0,7,9,0,0
0,7,7,0,0
0,7,9,0,9
0,7,5,0,0
0,7,3,0,0
0,7,0,0,0
7,6,9,6,0
7,7,3,6,0
0,7,7,0,9
7,7,5,5,9
7,7,3,6,0
7,7,2,0,0
7,7,9,7,9
0,7,7,0,9
0,7,0,0,0
7,7,3,6,0
7,7,4,5,0
0,6,6,0,9
7,7,9,6,0
0,7,0,0,0
0,7,7,0,9
7,7,9,6,0
7,7,4,6,0
7,7,9,7,9
7,7,9,6,0
0,7,6,0,9
0,7,5,0,9
7,7,9,0,0
7,7,8,6,9
7,7,9,6,0
0,7,8,0,0
0,7,7,0,9
7,7,4,6,0
7,6,9,6,9
0,7,5,0,9
0,7,5,0,0
0,7,8,0,0
0,7,6,0,0
0,7,7,0,9
0,7,4,0,0
7,7,0,0,0
0,6,5,0,0
0,6,6,0,9
0,7,3,0,0
0,7,7,0,9
0,7,9,0,0
0,7,3,0,0
0,8,6,0,9
0,7,7,0,0
0,7,2,0,0
7,7,9,0,0
0,7,9,0,0
7,7,7,6,0
0,7,9,0,9
0,6,5,0,0
7,7,9,7,9
7,6,9,7,9
0,7,6,0,0
0,7,7,0,9
0,7,9,0,9
7,7,8,0,0
7,7,9,7,9
7,7,9,0,0
7,6,9,6,0
0,7,8,0,9
7,7,9,7,9
0,7,7,0,9
7,7,9,7,9
0,7,5,0,0
7,7,9,7,9
0,7,8,0,9
7,7,4,6,0
0,7,7,0,9
0,7,5,0,0
0,7,8,0,9
7,7,7,7,9
0,7,8,0,9
7,7,9,6,0
0,7,5,0,0
0,7,2,0,0
0,7,9,0,0
0,7,3,0,0
0,7,6,0,9
0,7,9,0,0
7,7,3,6,0
7,7,6,5,0
0,7,4,0,0
0,7,9,0,9
7,6,6,0,9
0,7,8,0,0
0,8,6,0,9
0,7,5,0,0
0,7,9,0,9
7,7,8,6,9
7,7,9,6,0
7,7,9,7,9
7,7,6,0,9
7,7,1,0,0
7,7,0,7,9
0,7,5,0,0
0,7,2,0,9
0,7,9,0,0
0,7,6,0,9
7,7,9,6,9
0,7,5,0,0
7,7,9,6,0
7,7,9,7,9
0,7,6,0,9
7,7,9,6,9
0,6,9,0,0
7,6,7,5,0
7,7,7,0,0
7,7,9,6,9
0,7,6,0,0
0,7,8,0,9
0,7,6,0,0
0,7,4,0,9
7,7,9,6,0
7,7,9,7,0
7,7,8,0,0
0,7,9,0,9
0,7,6,0,0
0,7,5,0,0
0,7,5,0,0
0,7,0,0,0
0,7,3,0,0
0,6,6,0,9
7,7,4,6,0
0,7,9,0,0
7,7,9,6,0
0,7,6,0,0
0,7,9,0,0
0,7,7,0,9
7,7,3,6,0
7,7,7,6,0
7,7,9,6,0
7,7,0,0,0
0,7,1,0,0
7,7,9,6,9
0,7,0,0,0
0,7,8,0,9
0,7,9,0,9
7,6,9,6,0
0,7,5,0,0
7,7,8,0,0
7,6,6,5,0
7,7,9,6,0
7,7,0,0,0
7,7,7,5,0
0,7,9,0,9
7,7,4,6,0
7,7,0,0,0
0,6,6,0,9
7,6,7,5,0
0,6,7,0,0
0,8,6,0,9
7,7,9,6,9
7,7,9,6,0
0,7,5,0,0
7,7,9,6,9
7,7,0,0,0
7,7,4,6,0
7,6,6,0,9
0,7,6,0,0
0,7,9,0,0
7,7,9,6,0
0,7,5,0,0
0,7,4,0,9
0,7,0,0,0
0,8,6,0,9
7,7,4,5,0
0,7,7,0,9
7,7,9,6,0
0,7,9,0,9
0,7,0,0,0
0,7,9,0,0
0,7,5,0,9
7,7,8,7,9
0,6,2,0,0
0,7,5,0,0
7,7,9,7,0
7,7,9,6,9
0,7,9,0,9
0,7,6,0,0
7,7,9,7,9
7,7,9,6,0
7,7,5,0,9
7,6,6,0,9
0,7,8,0,9
0,7,7,0,9
0,7,6,0,0
7,6,9,7,9
0,7,9,0,0
0,7,9,0,9
0,7,8,0,9
0,8,6,0,9
7,7,9,6,0
7,7,9,6,9
0,8,6,0,9
0,7,3,0,0
7,7,8,0,0
7,7,2,0,0
0,7,6,0,9
0,7,8,0,9
7,6,6,0,9
7,7,9,6,0
7,7,9,6,0
0,7,4,0,0
7,7,9,6,9
7,7,9,6,9
0,7,3,0,0
0,7,6,0,9
7,6,6,0,9
7,7,9,7,9
0,7,8,0,0
0,6,6,0,9
0,7,9,0,9
0,7,7,0,9
0,7,9,0,9
7,7,9,6,9
7,7,9,6,9
7,7,9,7,9
0,7,5,0,0
7,6,6,0,9
0,7,9,0,9
0,7,6,0,0
7,7,9,6,0
7,7,9,6,0
7,6,9,6,9
0,7,7,0,9
0,7,5,0,0
0,7,8,0,9
0,7,3,0,9
7,7,9,0,0
7,7,7,0,0
0,7,6,0,9
0,7,6,0,9
7,7,6,0,9
7,7,9,6,0
0,6,6,0,9
7,6,9,6,9
7,7,9,6,0
0,7,5,0,0
7,7,7,0,0
0,7,9,0,0
0,7,7,0,9
0,7,9,0,0
7,7,9,6,0
0,7,5,0,0
0,7,5,0,9
0,7,5,0,0
7,7,5,0,9
0,7,5,0,0
0,6,5,0,0
0,7,9,0,0
7,7,7,7,9
7,6,6,0,9
7,7,8,0,0
7,7,9,0,0
0,8,6,0,9
7,7,9,6,0
0,7,9,0,9
0,7,3,0,0
0,7,4,0,0
7,7,9,6,0
0,7,9,0,9
0,7,7,0,0
7,7,5,4,0
7,7,9,6,9
0,7,9,0,9
0,7,9,0,9
0,7,9,0,9
0,7,8,0,9
0,6,7,0,0
7,7,0,0,0
7,6,9,6,9
0,6,4,0,0
7,7,9,6,0
0,7,7,0,9
0,7,9,0,9
7,7,3,6,0
0,7,7,0,9
0,7,9,0,0
0,8,6,0,9
0,7,5,0,0
7,6,6,0,9
7,7,8,0,0
0,8,6,0,9
7,7,9,6,9
7,7,9,0,0
7,7,3,6,0
7,7,7,0,0
7,7,9,6,9
7,6,9,6,9
7,7,9,7,9
0,7,7,0,0
7,7,9,6,9
0,7,5,0,9
7,7,6,5,0
0,7,7,0,9
0,7,8,0,0
7,6,9,7,9
0,6,7,0,0
7,6,9,6,9
0,7,7,0,9
0,7,7,0,9
7,7,3,6,0
0,7,7,0,9
0,7,9,0,9
7,7,9,7,9
7,7,0,0,0
7,7,3,6,0
0,6,1,0,0
7,7,9,6,9
7,7,7,0,0
7,7,7,7,9
7,7,8,6,0
0,7,5,0,9
0,7,8,0,9
7,7,8,6,9
0,7,5,0,0
0,7,5,0,0
7,7,0,0,0
7,7,9,0,0
0,7,9,0,0
7,7,4,7,0
0,7,8,0,9
7,6,6,0,9
0,7,7,0,0
7,6,7,5,0
0,7,8,0,9
0,7,5,0,9
0,7,9,0,0
0,7,3,0,0
7,7,9,6,0
7,7,7,0,0
7,7,9,6,0
0,7,5,0,0
0,7,9,0,9
7,8,9,6,9
0,7,3,0,9
7,7,9,6,0
7,7,9,7,9
7,7,7,0,0
0,7,6,0,9
0,7,6,0,9
7,7,6,0,9
7,7,9,0,0
0,6,6,0,9
7,8,9,6,9
7,7,9,6,0
0,7,8,0,0
7,7,9,6,9
0,7,6,0,0
0,6,9,0,0
0,7,6,0,9
7,7,6,0,9
7,6,9,6,0
0,7,6,0,9
0,7,5,0,0
7,7,7,0,0
0,7,9,0,9
7,7,0,0,0
7,7,0,0,0
0,6,8,0,0
7,6,9,6,0
7,7,4,5,0
0,7,9,0,0
0,7,9,0,0
7,7,5,0,9
7,7,9,6,9
0,7,6,0,0
7,7,8,0,0
0,7,6,0,9
0,7,7,0,9
0,7,9,0,9
0,7,5,0,0
0,7,9,0,0
0,7,4,0,0
7,7,7,0,0
7,7,8,6,9
7,7,9,6,0
7,7,8,0,0
0,7,4,0,0
7,7,3,6,0
7,7,9,6,0
0,6,5,0,0
0,7,7,0,9
0,7,7,0,9
0,7,8,0,9
7,7,9,6,0
0,7,6,0,0
0,7,6,0,0
0,6,6,0,9
0,7,8,0,9
7,7,9,6,0
7,6,9,6,0
7,7,9,6,9
0,7,2,0,0
0,7,0,0,0
0,7,0,0,0
0,7,7,0,9
0,7,7,0,9
0,8,6,0,9
7,7,8,6,0
7,6,6,0,9
0,6,5,0,0
7,7,9,6,0
7,7,2,0,0
0,7,9,0,9
0,7,9,0,0
7,6,9,7,9
0,7,3,0,0
7,7,0,0,0
7,7,9,0,0
0,8,6,0,9
7,7,9,7,9
7,7,5,0,9
7,6,9,6,9
0,7,6,0,0
7,6,9,7,9
7,7,9,6,9
0,6,7,0,0
0,7,9,0,9
7,7,8,0,0
7,7,7,6,9
7,7,3,6,0
0,7,6,0,9
7,7,0,0,0
7,7,9,6,9
0,6,6,0,9
7,6,9,6,0
7,7,9,6,9
7,7,9,0,0
0,7,5,0,0
7,7,4,7,0
7,7,9,6,0
0,7,6,0,9
0,7,6,0,0
0,7,5,0,0
7,6,6,0,9
7,7,9,0,0
0,7,9,0,0
0,7,7,0,9
0,7,6,0,9
7,7,9,6,0
7,7,9,6,0
0,6,7,0,0
7,7,4,6,0
0,7,6,0,0
7,7,9,0,0
0,7,4,0,0
7,7,4,6,0
7,7,6,0,9
7,7,9,7,9
0,7,3,0,0
7,7,7,0,0
0,7,7,0,9
7,7,9,6,0
0,7,6,0,9
0,7,8,0,0
7,7,3,6,0
0,6,8,0,0
7,6,9,6,0
0,7,6,0,9
7,7,7,5,0
0,7,0,0,0
7,7,9,7,9
7,7,9,6,9
7,7,9,6,9
7,7,0,0,0
0,7,6,0,9
7,6,9,6,9
7,7,0,0,0
0,7,6,0,0
0,7,6,0,0
0,7,8,0,9
0,7,4,0,0
0,7,5,0,0
7,7,1,0,0
0,7,6,0,0
0,7,0,0,9
7,7,4,6,0
0,6,5,0,0
0,7,9,0,9
7,7,9,6,0
0,7,4,0,0
7,7,0,0,0
0,7,9,0,9
0,7,6,0,9
7,7,0,0,0
0,7,7,0,9
7,7,9,6,9
0,7,7,0,9
7,7,9,6,9
0,7,4,0,0
7,6,6,0,9
7,6,6,0,9
7,7,3,6,0
0,6,6,0,9
7,7,9,7,9
7,7,9,6,0
0,7,7,0,0
0,7,4,0,0
0,6,7,0,0
0,7,7,0,9
7,7,9,0,0
0,7,5,0,0
0,7,8,0,9
7,7,9,0,0
7,7,4,6,0
7,7,9,7,0
7,6,6,0,9
0,6,0,0,0
7,7,7,5,0
7,6,6,5,0
0,6,5,0,0
7,7,9,7,9
7,7,9,0,0
7,7,9,6,9
7,7,9,0,0
7,7,9,7,9
0,7,8,0,9
0,6,6,0,9
7,7,6,0,9
0,7,6,0,9
7,7,4,0,9
0,8,6,0,9
7,7,9,6,0
0,7,5,0,0
0,7,6,0,0
0,7,9,0,9
7,7,9,6,0
0,7,7,0,9
7,6,9,6,0
7,7,7,0,0
7,7,9,0,0
0,7,3,0,0
7,7,9,7,9
0,7,8,0,9
0,7,3,0,0
0,7,4,0,9
0,7,6,0,9
0,7,3,0,0
0,7,9,0,9
0,7,6,0,9
7,7,8,6,0
7,6,7,5,0
0,7,7,0,9
0,7,2,0,0
0,8,6,0,9
0,7,5,0,0
7,7,2,0,0
7,7,0,0,0
0,7,9,0,0
7,7,4,0,9
0,6,9,0,0
0,7,6,0,0
0,7,5,0,0
0,7,4,0,0
7,7,9,6,0
7,7,9,7,8
0,7,5,0,0
0,7,8,0,0
0,7,5,0,9
0,7,8,0,9
0,7,9,0,9
0,7,6,0,0
0,7,7,0,9
7,7,7,0,0
7,6,6,0,9
0,7,9,0,9
7,7,9,7,9
0,7,7,0,0
0,7,6,0,9
7,6,9,7,9
0,6,5,0,0
0,7,4,0,0
7,6,6,0,9
7,7,9,6,0
7,7,4,7,0
0,7,6,0,0
7,7,9,6,9
0,6,4,0,0
0,7,5,0,0
0,7,2,0,0
7,7,2,0,0
0,7,7,0,9
0,7,6,0,9
7,7,9,6,0
7,7,7,5,0
0,7,0,0,0
7,7,9,7,9
0,7,6,0,0
7,6,6,0,9
0,7,5,0,0
7,7,7,6,9
7,6,6,0,9
7,7,9,6,9
0,7,4,0,0
0,7,6,0,0
7,7,9,7,9
0,7,8,0,9
7,6,9,6,0
7,7,3,6,0
7,7,9,6,0
7,7,8,6,0
0,7,6,0,9
0,7,2,0,0
0,7,6,0,0
7,7,3,7,0
0,7,4,0,0
7,6,9,6,0
7,7,9,6,0
0,7,9,0,9
7,7,4,6,0
7,6,6,0,9
7,7,0,0,0
7,7,6,0,9
7,7,7,0,0
7,7,9,6,0
7,7,9,6,0
7,7,9,6,0
7,7,6,5,0
7,6,6,0,9
0,6,2,0,0
0,7,5,0,0
0,7,6,0,0
0,7,0,0,9
0,6,8,0,0
7,7,4,6,0
0,7,8,0,9
7,7,6,5,0
7,7,9,6,0
7,7,9,6,0
0,7,9,0,0
7,6,9,6,0
0,7,9,0,9
7,7,9,7,9
7,7,9,0,0
7,6,6,0,9
0,7,6,0,0
0,7,5,0,0
0,7,3,0,0
0,7,9,0,9
7,7,0,0,0
7,6,9,7,9
7,7,5,0,9
0,7,6,0,0
0,8,6,0,9
7,7,4,6,0
0,7,5,0,0
0,7,9,0,0
0,7,9,0,9
7,7,4,7,0
7,7,4,5,0
7,7,4,6,0
0,7,2,0,0
7,7,9,6,9
0,7,7,0,9
7,8,9,6,9
0,7,7,0,9
0,7,3,0,0
0,7,0,0,0
7,6,6,0,9
7,7,9,7,9
0,7,9,0,9
0,6,9,0,0
0,7,3,0,9
7,7,9,7,9
7,7,9,7,9
7,7,2,0,0
7,7,9,7,9
0,7,9,0,0
0,7,4,0,0
0,7,0,0,0
0,7,5,0,0
7,7,6,5,0
0,7,8,0,9
7,7,3,6,0
7,7,3,6,0
0,6,8,0,0
0,6,3,0,0
0,7,6,0,9
0,7,5,0,0
0,7,6,0,0
0,7,7,0,0
0,7,6,0,9
0,7,7,0,0
0,7,9,0,9
0,7,9,0,9
7,7,9,7,9
7,6,6,0,9
7,7,9,6,0
7,7,1,0,0
7,7,0,0,0
7,7,9,7,9
0,7,9,0,9
0,7,9,0,0
7,7,9,6,9
0,7,6,0,0
0,7,7,0,9
0,6,6,0,9
0,7,6,0,9
7,7,4,6,0
0,7,8,0,0
0,7,6,0,9
7,7,8,0,0
0,7,3,0,0
7,7,9,7,9
0,7,3,0,0
7,6,6,0,9
0,7,6,0,0
7,7,3,6,0
7,7,9,7,0
0,7,4,0,0
0,7,4,0,0
7,8,9,6,9
0,7,4,0,0
7,7,0,0,0
7,7,9,7,9
0,6,8,0,0
7,7,7,7,9
7,7,4,6,0
0,7,3,0,0
0,7,9,0,9
0,7,0,0,0
7,7,9,6,0
7,7,3,6,0
0,7,3,0,0
0,7,9,0,9
7,7,4,6,0
7,7,0,0,0
0,6,6,0,9
0,7,5,0,0
7,7,9,6,0
7,7,9,6,0
0,7,5,0,0
7,7,9,6,0
0,7,1,0,0
0,6,6,0,9
0,6,7,0,0
7,7,9,7,9
0,7,6,0,9
7,7,0,0,0
0,7,6,0,9
7,7,7,6,0
7,6,6,0,9
7,6,6,0,9
0,7,5,0,0
7,7,9,6,0
0,6,9,0,0
0,7,9,0,0
7,7,4,6,0
7,6,9,7,9
7,7,8,6,9
0,7,4,0,0
7,7,8,7,9
0,7,8,0,9
0,7,4,0,0
7,8,9,6,9
0,7,6,0,0
7,7,9,6,0
7,7,3,6,0
0,7,8,0,9
7,7,9,6,0
0,7,0,0,9
0,7,7,0,9
7,7,4,7,0
0,7,0,0,0
0,7,9,0,9
7,7,9,0,0
7,7,4,6,0
0,7,2,0,0
