member_0,member_1,member_2,member_3,member_4
7,9,7,6,0
0,3,7,7,0
7,9,0,6,5
6,6,9,6,2
0,3,9,7,0
0,3,9,7,3
7,9,7,6,0
6,6,9,6,2
0,9,7,6,0
0,3,7,7,0
0,9,7,6,2
0,9,7,6,2
0,3,7,7,0
0,9,7,6,2
7,9,7,6,5
7,9,7,6,4
7,9,7,6,0
0,3,8,7,9
0,9,7,6,1
0,9,7,6,2
7,9,7,6,4
6,6,9,6,1
7,9,7,6,5
0,9,7,6,0
0,3,9,7,0
6,6,9,5,0
6,6,9,5,0
0,3,9,7,0
0,9,7,6,0
0,3,9,7,0
0,3,9,7,0
0,9,7,6,1
6,6,9,6,3
0,3,7,7,0
6,6,9,0,0
7,9,0,6,6
6,6,9,6,3
0,3,9,7,1
0,9,7,6,0
0,3,9,7,0
0,9,7,6,0
0,9,7,6,2
7,9,0,7,0
7,9,7,6,0
6,6,9,6,3
0,9,7,6,2
0,3,9,7,0
7,9,0,7,0
0,3,9,7,0
0,9,7,6,2
6,6,9,6,0
6,6,9,6,3
0,9,7,6,0
7,9,7,6,4
0,9,7,6,0
7,9,7,6,0
7,9,7,6,4
7,9,7,6,5
7,9,7,6,4
7,9,7,6,5
0,9,7,6,0
7,9,7,6,4
6,6,9,5,2
0,3,7,8,0
0,9,7,6,0
6,6,9,6,2
6,6,9,4,0
6,6,9,6,1
6,6,9,6,3
3,3,9,7,1
0,9,7,6,0
0,3,7,7,9
7,9,0,6,8
0,3,7,7,0
0,9,7,6,0
0,3,9,7,0
7,9,7,6,0
7,9,7,6,4
7,9,7,6,4
0,9,7,6,2
0,3,9,7,0
6,6,9,4,0
0,3,9,7,0
0,9,7,6,1
7,9,7,6,0
0,9,7,6,1
0,9,7,6,0
0,9,7,6,2
7,9,7,6,0
0,9,7,6,2
0,3,9,7,0
0,9,7,7,3
6,6,9,4,0
7,9,7,6,0
7,9,7,6,5
0,9,7,6,0
6,6,9,6,4
0,3,7,7,0
7,9,7,6,0
0,9,7,6,2
0,9,7,6,0
0,3,9,7,0
0,9,7,6,0
0,3,9,7,0
3,3,9,8,4
7,9,7,6,4
6,6,9,6,3
7,9,7,6,4
0,9,7,7,3
0,9,7,6,2
2,3,9,8,4
7,9,7,6,0
3,3,8,7,9
6,6,9,5,3
0,3,8,7,7
0,9,7,6,0
0,9,7,6,2
7,9,7,6,5
6,6,9,6,2
0,3,9,7,0
6,6,7,6,2
7,9,7,6,5
7,9,7,6,0
7,9,0,6,5
0,9,7,7,4
6,6,9,5,0
0,9,7,6,0
6,6,9,5,0
0,9,7,6,0
6,6,9,6,2
6,6,9,6,2
0,9,7,6,0
0,3,7,7,0
7,9,7,6,4
0,9,7,6,0
0,3,7,7,0
7,9,7,6,4
0,9,7,6,3
6,6,9,6,3
0,3,8,7,9
0,3,9,7,0
0,9,7,6,1
0,3,9,7,0
0,3,9,7,0
0,9,7,6,1
1,3,9,7,0
7,9,7,6,0
7,9,7,6,4
7,9,6,6,6
6,6,9,6,2
6,6,9,6,2
0,3,9,7,0
0,3,9,7,2
0,3,7,8,0
0,9,7,6,2
0,3,9,7,0
7,9,7,6,4
0,9,7,6,1
7,9,7,6,5
7,9,7,6,0
0,3,7,8,0
0,9,7,6,3
7,9,0,6,6
6,6,9,6,4
0,9,7,7,4
0,9,7,6,1
0,9,7,6,1
7,9,7,6,0
7,9,7,6,0
0,9,7,6,2
6,6,9,6,4
7,9,7,6,5
0,3,9,7,0
6,6,9,4,0
0,3,9,7,0
7,9,0,7,0
7,9,7,6,0
7,9,7,6,0
0,9,7,6,0
0,9,7,6,1
0,3,7,8,0
7,9,7,6,4
7,9,0,7,0
0,9,7,6,1
6,6,9,5,1
0,9,7,6,0
0,9,7,6,1
0,3,9,7,0
0,3,9,7,0
3,3,9,8,4
7,9,7,6,4
0,9,7,6,0
7,9,7,6,0
6,6,9,6,1
0,9,7,6,2
0,3,9,7,0
0,3,9,7,0
0,9,7,6,3
0,9,7,6,2
3,3,9,7,1
7,9,7,6,4
6,6,9,6,3
6,6,9,6,1
6,6,9,6,3
0,3,9,7,0
6,6,9,5,0
0,9,7,6,0
0,9,7,6,0
6,6,9,6,3
0,9,7,6,2
0,3,9,7,0
0,3,9,7,0
6,6,9,6,1
0,3,9,7,0
6,6,9,4,0
7,9,7,6,0
7,9,7,6,5
0,9,7,7,4
7,9,7,6,4
6,6,9,5,2
0,9,7,6,2
0,3,9,7,0
0,3,9,7,0
0,3,7,7,0
7,9,7,6,0
0,3,9,7,0
0,3,7,8,0
0,9,7,6,0
0,3,9,7,0
6,6,9,6,3
0,9,7,6,0
1,3,9,7,6
7,9,7,6,5
0,9,7,7,2
0,9,7,6,2
7,9,7,6,4
0,3,9,7,0
0,9,7,6,0
0,9,7,6,0
0,9,7,6,1
0,9,7,7,4
7,9,7,6,0
6,6,9,6,4
6,6,9,6,3
0,9,7,6,0
0,9,7,6,2
7,9,0,7,0
7,9,7,6,4
0,9,7,6,1
7,9,7,6,4
0,9,7,6,3
7,9,0,6,7
0,3,9,7,0
6,6,9,6,2
7,9,7,6,0
6,6,9,6,1
0,3,9,7,0
6,6,9,6,2
7,9,7,6,4
0,3,9,7,4
6,6,9,6,3
7,9,0,6,0
1,3,9,7,0
0,3,7,7,0
0,9,7,6,0
7,9,7,6,4
6,6,9,6,3
0,3,7,7,0
6,6,9,6,1
0,3,9,7,0
0,9,7,6,1
0,3,9,7,0
0,9,7,6,0
7,9,7,6,0
0,3,9,7,0
0,9,7,6,0
6,6,9,5,2
0,9,7,6,0
0,3,9,7,0
0,3,8,7,9
7,9,7,6,4
6,6,9,5,1
6,6,9,6,3
0,9,7,6,0
1,3,9,7,0
0,3,9,7,0
6,6,9,6,0
7,9,6,6,6
0,9,7,6,0
6,6,9,6,2
0,3,7,7,0
0,9,7,7,4
0,9,7,6,0
7,9,7,6,5
0,3,7,7,0
0,3,9,7,0
0,3,7,7,0
7,9,0,6,4
0,3,9,7,0
7,9,7,6,0
7,9,7,6,0
0,3,9,7,1
0,9,7,6,3
7,9,7,6,5
6,6,9,6,3
0,9,7,7,3
0,9,7,6,0
1,3,9,7,3
7,9,7,6,4
6,6,9,6,3
7,9,7,6,0
0,3,9,7,0
7,9,7,6,5
0,3,9,7,0
7,9,7,6,0
0,3,9,7,0
0,3,9,7,0
0,3,9,7,0
0,9,7,7,2
7,9,7,6,4
7,9,7,6,4
6,6,9,6,2
0,9,7,6,0
0,3,7,7,0
0,3,9,7,0
0,3,7,7,0
0,3,9,7,0
2,3,9,7,0
0,3,9,7,0
6,6,9,5,1
0,9,7,7,3
2,3,9,7,2
7,9,7,6,4
7,9,7,6,4
0,9,7,6,1
0,9,7,6,2
0,9,7,7,1
0,9,7,6,1
0,9,7,6,3
0,9,7,6,1
7,9,7,6,0
0,9,7,6,3
7,9,0,6,7
0,3,9,7,0
7,9,7,6,0
6,6,9,6,3
7,9,7,6,4
0,9,7,6,3
7,9,7,6,4
7,9,7,6,0
7,9,0,6,5
0,9,7,6,2
0,9,7,6,3
0,9,7,6,0
6,6,9,6,0
0,3,9,7,0
0,9,7,6,1
7,9,0,6,6
0,3,9,7,0
1,3,9,7,3
0,9,7,6,3
0,9,7,6,2
0,9,7,6,0
0,9,7,6,3
0,9,7,6,0
7,9,0,6,5
7,9,7,6,5
7,9,0,7,0
7,9,7,6,4
0,9,7,6,2
2,3,9,7,0
0,3,9,7,2
0,9,7,6,0
0,9,7,6,0
0,3,9,7,0
7,9,0,7,7
7,9,7,6,0
6,6,9,4,0
0,3,9,7,0
6,6,9,5,1
0,9,7,6,2
6,6,9,5,0
7,9,7,6,0
0,3,9,7,0
0,9,7,6,2
0,9,7,6,0
6,6,9,5,3
7,9,7,6,4
0,9,7,6,0
7,9,7,6,0
0,9,7,6,0
0,3,9,7,3
7,9,7,6,5
0,9,7,6,3
7,9,7,6,5
7,9,0,6,4
0,9,7,6,2
7,9,7,6,4
0,9,7,6,3
6,6,9,6,3
0,9,7,6,1
7,9,0,6,5
1,3,9,7,5
7,9,0,6,6
0,9,7,6,2
0,3,9,7,0
1,3,9,7,0
6,6,9,5,2
7,9,7,6,5
0,3,9,7,0
6,6,9,5,0
0,9,7,6,2
7,9,7,6,5
7,9,0,7,0
0,3,7,8,0
7,9,7,6,4
0,3,9,7,0
2,3,9,8,4
7,9,0,6,5
0,9,7,7,3
0,9,7,6,0
0,3,9,7,0
7,9,7,6,0
6,6,9,5,0
2,3,9,7,0
7,9,7,6,5
7,9,0,6,7
6,6,9,6,3
0,9,7,6,0
0,9,7,6,0
0,9,7,6,0
6,6,9,6,3
0,3,7,7,0
7,9,7,6,5
0,3,9,7,0
7,9,7,6,5
0,3,7,8,0
0,9,7,7,3
7,9,0,6,7
0,9,7,6,2
0,3,8,7,8
7,9,7,6,4
0,3,9,7,0
0,9,7,6,0
6,6,9,5,2
7,9,0,7,0
0,3,9,7,2
0,9,7,6,0
0,3,9,7,0
0,3,9,7,0
0,3,7,7,0
6,6,9,6,4
7,9,7,6,0
0,9,7,6,0
6,6,9,6,3
6,6,9,5,0
0,9,7,6,0
7,9,0,6,5
0,3,7,8,0
0,9,7,6,0
0,9,7,6,0
6,6,9,6,2
2,3,8,7,7
0,9,7,6,2
6,6,9,6,3
6,6,9,6,3
0,9,7,6,0
0,3,9,7,0
7,9,0,7,0
6,6,9,6,0
7,9,7,6,4
7,9,7,6,4
0,3,9,7,0
6,6,9,6,0
0,9,7,6,3
0,3,9,7,5
0,9,7,6,0
0,9,7,6,1
0,9,7,6,0
7,9,6,6,6
0,9,7,6,2
0,3,7,8,0
0,3,7,7,0
0,9,7,6,1
7,9,0,6,0
0,3,7,7,0
0,9,7,6,3
6,6,9,5,1
0,3,7,7,0
0,3,9,7,1
6,6,9,6,3
0,3,9,7,3
7,9,0,7,0
0,9,7,6,0
7,9,7,6,5
0,9,7,6,0
6,6,9,6,3
7,9,0,7,0
0,9,7,6,0
0,3,9,7,2
0,3,7,8,0
6,6,9,6,2
0,3,9,7,0
0,9,7,6,0
0,9,7,6,0
7,9,7,6,5
0,3,8,7,9
6,6,9,6,2
0,3,9,7,3
0,3,9,7,0
7,9,0,6,8
0,9,7,6,3
0,3,9,7,0
1,3,9,7,0
7,9,7,6,0
0,3,9,7,0
4,3,9,7,2
7,9,7,6,4
3,3,9,7,0
0,9,7,6,0
0,9,7,6,1
0,9,7,6,3
2,3,9,8,4
0,3,7,7,0
0,9,7,6,2
0,9,7,6,0
0,3,7,8,0
0,9,7,6,3
6,6,9,5,0
0,3,7,7,0
6,6,9,6,1
0,3,9,7,0
0,3,9,7,0
0,3,7,8,0
6,6,9,6,2
7,9,7,6,4
6,6,9,5,0
0,9,7,7,3
0,3,9,7,0
0,9,7,6,0
7,9,0,6,4
7,9,7,6,0
3,3,9,7,1
0,9,7,6,2
6,6,8,6,3
0,9,7,6,3
0,3,9,7,0
0,3,7,7,0
0,9,7,6,1
0,9,7,7,4
6,6,9,6,2
0,3,9,7,4
6,6,9,6,3
0,3,9,7,2
0,9,7,6,1
7,9,7,6,0
6,6,9,6,1
1,3,9,7,3
7,9,7,6,5
6,6,9,6,2
0,9,7,6,3
7,9,0,6,6
0,9,7,7,3
0,9,7,7,4
6,6,9,6,2
0,3,9,7,0
7,9,7,6,0
0,9,7,7,4
7,9,7,6,0
0,9,7,6,0
0,3,9,7,0
7,9,7,6,5
0,9,7,6,0
6,6,9,6,3
6,6,9,6,3
0,9,7,6,1
6,6,9,4,0
6,6,9,5,2
0,3,9,7,0
7,9,7,6,4
7,9,7,6,0
7,9,0,7,0
0,3,9,7,0
7,9,7,6,4
6,6,9,6,3
7,9,0,6,5
0,9,7,6,0
6,6,9,6,2
0,3,7,7,0
0,9,7,6,0
0,9,7,6,0
7,9,7,6,5
7,9,0,7,0
0,9,7,6,1
7,9,0,6,0
0,3,7,7,0
0,9,7,6,0
6,6,9,6,2
0,9,7,6,2
7,9,7,6,0
7,9,7,6,0
0,3,9,7,4
0,9,7,6,0
0,9,7,6,0
6,6,9,4,1
6,6,9,6,2
0,9,7,6,1
0,9,7,6,0
0,3,7,7,0
0,9,7,7,3
6,6,9,6,4
7,9,7,6,0
0,3,9,7,0
6,6,9,5,2
7,9,7,6,0
0,9,7,6,2
0,9,7,6,0
7,9,7,6,0
0,9,7,6,0
0,9,7,6,0
7,9,7,6,0
0,9,7,6,1
0,3,9,7,0
0,9,7,6,0
0,3,9,7,0
7,9,7,6,0
7,9,0,7,0
6,6,9,6,2
0,9,7,6,0
0,3,9,7,0
7,9,7,6,5
0,3,8,7,9
0,3,9,7,0
7,9,7,6,5
0,9,7,6,0
6,6,9,5,2
0,3,9,7,4
1,3,9,7,5
0,9,7,6,1
6,6,9,5,0
0,3,7,7,0
7,9,7,6,0
0,9,7,6,0
7,9,7,6,5
0,9,7,6,0
0,3,7,8,0
0,9,7,6,0
7,9,7,6,4
7,9,7,6,4
0,3,9,7,0
6,6,9,6,4
7,9,7,6,4
6,6,9,5,0
0,9,7,6,0
0,3,9,7,2
0,9,7,6,1
0,9,7,7,3
6,6,9,5,0
7,9,7,6,0
2,3,9,7,6
0,9,7,7,4
0,3,9,7,4
0,9,7,6,3
6,6,9,5,2
6,6,9,6,1
7,9,7,6,0
0,9,7,6,0
0,9,7,6,0
