member_0,member_1,member_2,member_3,member_4
5,0,0,6,0
0,0,8,7,0
7,0,0,7,0
0,0,6,6,0
8,9,0,7,0
0,0,6,7,9
7,0,0,7,0
6,0,0,6,0
6,0,0,6,0
0,0,7,7,0
6,9,7,6,9
0,9,7,7,0
0,0,7,7,0
0,0,6,7,0
0,0,7,7,0
0,0,7,7,0
7,0,1,7,0
0,0,7,7,0
6,9,0,6,2
0,0,6,6,8
7,0,7,6,9
0,0,6,6,9
7,0,0,7,0
0,0,6,6,9
7,0,0,7,0
0,0,6,6,0
0,0,6,6,0
6,0,7,6,9
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
7,0,0,7,0
7,9,7,6,0
0,0,7,7,0
6,9,0,6,2
7,9,7,7,0
0,0,6,6,8
0,0,7,7,0
0,0,6,6,9
0,0,6,6,9
0,0,7,7,0
6,9,7,6,9
0,0,7,7,0
0,0,6,6,7
7,0,7,6,0
7,9,7,6,9
0,0,6,7,0
6,9,7,6,9
7,9,0,6,0
0,0,6,6,9
0,0,6,7,0
6,0,7,6,9
0,0,7,7,0
8,0,0,7,0
0,0,6,6,9
0,0,6,7,9
0,0,7,7,0
0,0,7,7,0
7,0,0,7,0
0,0,7,7,0
0,0,6,6,9
8,9,0,7,0
0,8,6,6,6
0,0,7,7,0
7,9,0,7,0
0,0,7,7,0
6,0,0,6,9
0,0,5,6,9
7,9,0,7,0
6,9,0,6,1
7,0,7,6,9
0,0,6,6,9
0,0,6,6,9
0,0,7,7,0
0,9,7,7,0
7,0,7,6,9
0,0,7,7,0
7,0,0,6,0
0,9,7,7,0
0,0,7,7,0
8,9,7,7,0
8,0,0,6,0
0,0,5,6,8
6,0,0,6,0
6,0,7,6,9
7,0,7,6,0
0,9,7,7,0
7,9,7,6,9
0,0,6,6,8
0,9,6,6,9
0,0,6,6,9
0,0,6,6,8
0,0,6,6,9
6,9,7,6,9
7,7,1,7,0
0,0,7,7,0
0,0,7,7,0
6,9,0,6,0
0,6,7,7,0
0,0,5,6,9
8,0,0,6,0
7,0,7,6,0
6,0,7,6,9
7,9,7,6,9
0,0,7,7,0
7,0,7,6,0
0,0,6,6,9
8,9,7,7,0
0,0,7,7,0
6,9,0,6,0
6,9,0,6,9
0,0,7,7,0
0,0,6,6,9
8,9,7,6,9
7,9,7,6,9
5,9,0,6,9
0,0,7,7,0
0,9,6,6,9
7,0,0,6,0
0,0,7,7,0
0,0,6,6,9
7,9,0,7,0
6,9,0,6,2
0,0,6,6,7
0,0,7,7,0
0,8,7,7,0
0,0,6,6,9
7,0,0,6,0
7,0,0,6,0
0,0,7,7,0
0,0,6,6,9
0,0,6,6,9
0,0,6,6,0
0,1,6,6,9
0,0,6,6,9
7,9,7,7,0
0,0,7,7,0
6,9,0,6,0
0,0,6,6,9
7,9,7,6,9
7,0,7,6,9
7,9,7,7,0
0,9,7,7,0
5,0,0,6,0
0,0,7,7,0
7,0,0,7,0
7,0,7,6,0
7,9,7,6,9
7,9,0,7,0
0,0,6,6,9
0,1,6,6,9
7,0,0,7,0
0,0,6,6,9
7,9,7,6,9
7,0,0,6,0
0,0,7,7,0
6,0,0,6,1
0,0,7,7,0
0,9,7,7,0
0,0,7,7,0
0,0,7,7,0
6,0,0,6,9
0,9,6,6,8
0,0,6,7,0
0,0,7,7,0
0,0,6,6,9
0,9,6,6,9
0,0,6,7,9
6,9,0,6,0
7,0,0,6,0
6,9,7,6,9
0,0,7,7,0
6,9,7,6,9
0,0,6,7,0
0,0,7,7,0
0,5,8,7,0
7,9,7,7,0
0,0,6,6,9
0,9,6,6,9
8,7,1,7,0
7,0,0,6,1
8,9,7,6,9
7,9,7,6,9
0,0,6,6,7
7,9,7,7,9
7,0,0,7,0
0,0,5,6,9
7,0,0,7,0
0,0,7,7,0
7,9,7,6,9
0,0,6,6,7
7,0,0,7,0
8,0,0,6,0
7,0,0,6,0
7,0,0,6,0
0,0,7,7,0
8,9,7,6,0
0,0,7,7,0
0,0,6,6,9
7,9,7,6,0
0,0,6,6,9
0,0,6,6,9
8,0,0,7,0
5,9,0,6,0
7,9,7,7,0
0,0,5,6,7
0,9,7,7,0
0,9,6,6,9
7,9,0,7,0
0,0,7,7,0
6,9,0,6,0
0,0,5,7,9
7,9,7,6,9
0,0,7,7,0
5,9,0,6,0
4,7,0,6,9
7,7,0,6,2
7,9,7,7,0
0,0,5,6,9
0,0,6,6,9
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
7,0,0,6,0
0,0,7,7,0
0,0,6,7,0
7,0,0,6,0
0,0,6,6,9
7,0,0,7,0
0,0,6,6,9
7,0,0,7,0
6,9,7,6,9
7,0,0,7,0
6,9,7,6,9
6,9,7,6,9
7,9,7,6,0
0,0,7,7,0
0,0,6,6,9
0,0,7,7,0
0,0,7,7,0
0,0,6,6,9
0,0,7,7,0
8,0,0,7,0
7,0,7,6,0
0,1,6,6,0
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
0,7,7,7,0
0,0,7,7,0
7,9,7,6,0
7,9,1,7,0
8,6,0,7,0
0,0,7,7,0
6,7,0,6,2
7,0,0,7,0
7,9,7,6,0
0,0,7,7,0
6,9,7,6,9
0,9,6,6,7
0,0,6,6,8
7,0,0,6,0
0,0,6,7,0
0,0,6,7,0
0,0,6,6,9
7,0,0,7,0
0,0,7,7,0
6,9,0,6,0
8,9,7,6,9
0,0,6,6,9
0,0,7,7,0
0,0,5,6,9
0,0,7,7,0
0,0,6,7,0
0,0,7,7,0
0,9,7,7,0
0,0,7,7,0
8,8,1,7,0
9,7,0,7,0
0,9,7,7,0
7,0,0,7,0
0,9,7,7,0
6,9,1,6,3
0,0,6,7,0
7,0,0,7,0
8,9,7,7,0
0,0,6,6,9
7,0,0,6,2
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
6,6,1,6,2
0,0,5,6,8
9,0,6,6,9
0,9,7,7,0
0,0,8,7,0
6,0,7,6,9
7,6,1,7,0
0,0,7,7,0
7,0,0,6,0
0,0,6,7,9
5,9,7,6,9
7,9,0,7,0
0,0,6,6,9
5,9,7,6,9
9,5,0,7,0
0,9,7,7,0
6,0,0,6,1
0,0,7,7,0
0,9,6,6,6
6,0,0,6,9
7,9,7,6,0
7,0,0,6,0
7,8,0,6,2
7,9,0,7,0
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
0,9,6,6,9
6,9,0,6,0
7,0,7,6,0
0,9,7,7,0
7,9,7,6,9
7,0,0,6,0
0,0,7,7,0
0,0,6,6,9
6,9,7,6,9
0,0,7,7,0
7,9,7,6,9
0,0,6,6,9
0,0,6,7,0
0,0,6,6,9
6,9,7,6,9
8,0,0,7,0
7,9,0,7,0
0,0,7,7,0
0,0,5,6,8
0,0,7,7,0
0,9,7,7,0
0,9,7,7,0
0,0,6,6,9
0,0,6,6,9
0,0,6,6,9
7,9,7,6,0
6,9,0,6,2
0,5,8,7,0
7,9,0,7,0
0,0,7,7,0
7,0,0,7,0
7,0,1,7,0
0,1,6,6,9
6,9,0,6,2
8,9,0,6,0
0,0,6,6,9
0,0,7,7,0
0,9,7,7,0
0,1,7,7,0
0,0,5,6,6
0,9,6,6,8
7,9,7,7,0
0,0,6,6,9
0,0,7,7,0
0,9,7,7,0
0,0,6,7,0
0,9,6,6,9
0,0,6,6,9
6,9,7,6,9
6,0,7,6,9
0,9,7,7,0
6,9,0,6,0
0,0,7,7,0
6,0,7,6,9
7,9,7,6,0
0,0,6,6,9
7,0,0,6,0
7,9,7,6,0
6,0,7,6,9
0,0,7,7,0
0,0,5,6,6
6,0,0,6,0
7,9,0,6,0
0,0,7,7,0
0,0,6,6,9
0,0,7,7,0
0,0,6,6,9
0,0,7,7,0
7,0,0,6,0
6,0,7,6,9
0,0,6,6,9
7,9,0,7,0
0,0,7,7,0
0,1,6,6,9
6,9,7,6,9
0,0,6,6,9
0,1,7,7,0
0,0,6,7,9
0,0,7,7,0
0,0,7,7,0
7,0,0,6,0
8,9,2,7,0
6,9,7,6,9
7,0,0,7,0
6,0,7,6,9
0,9,7,7,0
0,0,7,7,0
7,9,7,7,0
0,0,6,6,9
7,0,7,6,0
0,0,6,7,9
0,0,6,6,9
0,0,6,6,9
0,0,7,7,0
0,0,5,6,9
7,8,0,7,0
0,0,5,6,6
0,0,6,6,9
0,0,6,6,9
0,0,6,6,9
0,0,5,6,6
0,1,6,6,9
0,9,7,7,0
0,1,7,7,0
0,0,6,7,9
7,0,0,7,0
7,9,7,6,9
7,9,7,6,0
0,0,7,7,0
0,9,7,7,0
0,9,6,6,9
0,9,7,7,0
0,0,5,6,9
0,0,6,6,9
0,0,7,7,0
7,9,7,6,0
0,8,6,6,8
7,0,0,6,0
6,9,7,6,9
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
6,9,7,6,9
9,9,7,7,0
0,0,6,6,7
0,1,6,7,9
0,8,7,7,0
7,0,7,6,4
7,9,0,7,0
7,0,0,7,0
0,0,5,6,6
7,9,7,7,0
0,0,6,6,8
7,0,0,7,0
0,0,6,6,9
8,9,7,7,0
0,0,6,7,0
0,0,7,7,0
6,0,1,6,3
6,0,1,7,0
7,9,0,7,0
0,0,7,7,0
0,0,7,7,0
8,0,0,7,0
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
0,0,5,6,9
9,0,0,7,0
0,0,7,7,0
0,0,7,7,0
0,9,6,6,9
8,8,0,7,0
7,9,0,7,0
0,9,7,7,0
0,0,6,7,0
0,0,6,7,0
6,9,7,6,9
0,0,7,7,0
0,0,6,6,7
7,0,0,7,0
0,0,6,7,0
7,0,0,6,2
7,0,0,6,0
7,0,0,6,0
0,0,6,6,9
7,0,7,6,0
0,0,6,6,9
7,0,0,7,0
0,0,5,6,6
0,0,6,6,9
7,6,2,6,4
6,9,7,6,9
6,9,7,6,9
8,9,0,7,0
6,0,0,6,1
6,0,7,6,9
0,0,7,7,0
0,0,7,7,0
0,0,5,7,9
8,0,0,7,0
7,9,7,7,0
6,9,7,6,9
0,0,5,6,6
8,9,0,7,0
7,9,0,6,0
0,0,6,6,9
0,0,7,7,0
0,0,7,7,0
7,0,0,6,9
7,9,0,7,0
0,0,7,7,0
0,0,6,6,9
0,0,6,6,9
8,0,0,7,0
7,9,0,7,0
6,9,0,6,0
8,9,0,7,0
0,0,6,6,9
0,0,7,7,0
0,0,6,6,7
0,0,7,7,0
7,0,0,7,0
0,0,6,6,9
7,9,0,7,0
0,9,7,7,0
7,0,0,6,0
7,0,0,6,0
8,7,0,7,0
7,9,0,7,0
7,0,0,7,0
6,9,0,6,2
0,0,6,7,0
0,7,7,7,0
8,9,7,7,0
5,9,7,6,9
0,0,7,7,0
0,0,6,7,0
0,0,6,6,9
0,0,6,7,9
7,0,0,6,0
0,0,7,7,0
7,9,7,6,0
0,0,6,6,9
7,0,0,7,0
0,0,6,7,0
0,0,6,6,9
8,9,0,6,0
0,0,7,7,0
6,9,7,6,9
5,0,0,6,9
0,0,6,7,0
8,0,0,7,0
6,9,7,6,9
0,0,7,7,0
6,9,7,6,9
6,0,7,6,9
6,8,1,6,2
7,9,0,7,0
7,9,7,6,0
0,0,7,7,0
6,9,7,6,9
0,0,6,6,9
0,0,7,7,0
0,0,7,7,0
8,9,7,7,0
6,9,0,6,0
0,0,7,7,0
0,0,5,7,9
7,0,0,7,0
0,1,6,7,9
0,0,6,6,8
8,0,0,7,0
7,9,0,7,0
0,0,7,7,0
0,0,7,7,0
7,9,7,6,0
0,0,6,6,7
0,0,6,7,9
0,0,6,6,6
0,0,7,7,0
7,9,7,6,0
8,0,0,6,0
0,1,7,7,0
7,9,0,7,0
0,9,7,7,0
0,0,6,6,9
7,0,0,7,0
0,9,7,7,0
7,9,0,7,0
0,0,6,6,6
6,9,7,6,9
6,0,7,6,9
0,0,7,7,0
0,0,7,7,0
0,0,5,6,9
8,0,0,7,0
7,0,7,6,0
7,9,7,6,9
0,0,7,7,0
0,0,6,6,9
0,0,6,6,9
0,0,6,6,7
0,0,6,6,9
6,0,0,6,9
8,9,1,7,0
0,0,7,7,0
0,0,7,7,0
6,0,0,6,0
0,0,6,6,9
7,9,0,7,0
0,0,6,6,9
0,0,7,7,0
8,0,0,7,0
0,0,7,7,0
0,0,7,7,7
0,0,6,6,9
7,0,0,6,0
6,0,0,6,0
7,0,0,6,1
0,0,7,7,0
8,8,1,7,0
0,0,7,7,0
7,0,0,6,0
7,9,7,6,0
0,0,6,6,9
0,0,6,6,9
7,9,0,7,0
0,0,5,6,9
7,9,1,7,0
0,0,7,7,0
0,0,6,7,0
0,0,6,6,7
0,0,7,7,0
7,9,0,7,0
0,1,6,6,9
8,7,0,7,0
0,0,7,7,0
8,9,0,6,0
7,9,7,6,0
6,9,7,6,9
7,0,0,7,0
7,0,7,6,0
7,9,7,6,0
7,9,0,7,0
6,9,7,6,9
6,9,7,6,9
0,9,6,6,9
7,9,2,7,0
0,0,5,6,9
5,0,0,6,9
0,0,7,7,0
0,1,7,7,0
7,9,0,7,0
0,0,7,7,0
7,9,7,6,9
7,9,1,7,0
7,6,0,7,0
5,9,0,6,9
0,0,6,6,9
0,0,7,7,0
6,9,0,6,0
0,0,7,7,0
0,0,5,7,9
7,9,7,7,0
0,0,7,7,0
0,0,6,6,9
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
0,0,7,7,0
0,9,6,6,8
7,9,7,6,0
0,0,7,7,0
0,1,6,7,9
7,7,2,6,3
0,9,6,6,9
7,0,7,6,0
0,0,7,7,0
0,0,6,7,0
6,9,0,6,0
0,0,7,7,0
0,0,6,6,9
0,0,5,6,7
0,0,7,7,0
0,0,6,6,9
7,0,0,7,0
0,0,7,7,0
5,9,0,6,9
0,0,6,7,0
0,0,5,6,9
0,0,7,7,0
6,0,0,6,9
0,0,6,6,9
0,0,5,7,9
0,0,6,6,9
8,0,0,7,0
0,0,7,7,0
0,9,8,7,0
7,0,0,7,0
0,0,7,7,0
7,9,7,6,0
7,9,7,6,0
0,0,7,7,0
0,0,7,7,0
0,0,5,6,9
7,9,7,6,0
0,0,6,6,9
0,0,6,6,9
7,0,0,7,0
0,0,6,7,0
8,0,0,7,0
7,0,7,6,0
7,0,0,7,0
0,0,6,6,9
0,0,6,6,9
7,9,7,6,9
0,0,7,7,0
7,0,0,7,0
6,9,7,6,9
0,0,7,7,0
0,0,7,7,0
8,9,2,7,0
7,9,7,7,0
0,0,7,7,0
0,9,6,6,9
6,0,0,6,9
0,0,7,7,0
6,9,7,6,9
0,0,7,7,0
0,0,7,7,0
6,9,7,6,9
6,9,0,6,0
6,9,1,6,3
7,0,0,6,1
6,9,7,6,9
0,0,6,6,9
0,9,7,7,0
8,7,0,7,0
7,9,0,6,0
6,9,7,6,9
0,0,7,7,0
0,0,7,7,0
0,9,6,6,9
7,0,0,7,0
0,0,6,6,9
0,0,6,6,9
7,7,2,7,0
0,0,7,7,0
7,9,7,6,9
6,9,7,6,9
0,0,6,7,9
6,9,7,6,9
0,0,7,7,0
0,0,7,7,0
7,9,7,7,0
6,9,0,6,1
8,0,0,6,0
0,7,7,7,0
0,0,6,7,0
0,0,6,6,8
6,9,1,6,3
6,9,7,6,9
6,9,0,6,2
6,9,7,6,9
7,0,7,6,0
7,0,0,7,0
5,9,0,6,0
6,0,0,6,0
7,9,0,7,0
7,0,0,6,2
0,0,7,7,0
0,0,6,6,9
7,9,7,6,9
0,0,6,7,0
0,0,7,7,0
0,0,6,7,0
6,9,0,6,0
0,0,6,6,6
7,9,0,7,0
7,0,0,6,0
7,9,7,6,9
7,0,0,6,2
0,0,6,6,9
0,9,7,7,0
0,0,6,6,9
7,9,7,7,0
0,9,7,7,0
0,0,6,6,9
0,0,6,6,9
0,0,6,6,9
8,9,7,7,0
0,0,5,6,6
0,0,7,7,0
0,0,5,6,6
6,9,7,6,9
0,0,6,6,8
7,0,0,7,0
0,0,6,6,9
0,9,7,7,0
0,0,6,7,9
0,0,6,6,9
6,9,7,6,9
6,9,7,6,9
5,0,0,6,5
0,0,6,7,0
0,0,6,6,9
8,9,1,7,0
8,0,0,7,0
6,0,7,6,9
0,0,7,7,0
0,0,6,6,9
0,0,7,7,0
7,0,0,7,0
7,9,7,6,0
0,9,6,6,9
0,9,6,6,6
6,9,0,6,1
0,9,6,6,9
7,9,0,7,0
6,9,0,6,0
0,6,6,6,8
6,0,0,7,0
4,9,7,6,9
7,0,0,6,0
0,0,6,6,9
6,0,0,6,3
0,0,6,6,0
0,0,7,7,0
0,0,6,6,9
0,0,6,6,9
7,0,0,6,0
0,0,7,7,0
6,0,7,6,9
7,9,7,6,0
0,0,7,7,0
8,6,2,7,0
7,0,0,6,0
0,0,6,7,0
7,9,7,6,0
0,0,5,6,9
0,0,6,6,9
0,0,6,7,9
0,0,6,6,9
0,0,7,7,0
0,7,7,7,0
0,0,5,6,9
9,9,7,6,9
0,0,7,7,0
0,0,7,7,0
7,0,0,6,0
0,0,6,6,9
0,0,6,6,9
8,0,0,7,0
