member_0,member_1,member_2,member_3,member_4
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,4
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,4
0,9,4,7,0
4,9,0,7,0
0,9,4,7,0
0,9,0,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,5,4,7,0
7,5,0,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
7,5,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,0,7,0
0,5,4,7,0
4,9,3,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,5,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
5,5,4,7,0
7,9,0,7,9
0,9,4,7,0
4,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,0,7,0
0,9,4,7,0
5,5,4,7,0
7,9,0,7,9
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,9,0,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,3,7,0
0,9,4,7,0
0,9,0,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,4
0,9,4,7,4
0,5,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
4,5,4,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,4,7,4
4,9,3,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,5,4,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,3,7,0
7,5,0,7,0
0,5,4,7,0
0,5,4,7,0
0,9,0,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,0
7,9,0,7,9
0,9,4,7,0
4,5,3,7,4
0,9,3,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,0,7,2
4,5,0,7,4
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,0,7,0
7,9,0,7,9
0,9,0,7,0
0,9,0,7,0
0,9,0,7,0
4,9,4,7,4
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,5,0,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
4,5,0,7,4
0,9,4,7,0
7,9,0,7,0
7,9,0,7,9
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
7,9,0,7,0
5,5,0,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,0,7,0
7,9,0,7,0
0,9,0,7,2
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,0,7,0
0,5,4,7,0
7,9,0,7,9
0,9,3,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,3,7,4
0,9,4,7,0
4,5,0,7,4
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
4,5,3,7,4
0,9,4,7,0
0,9,0,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
4,5,3,7,4
7,9,0,7,0
4,5,0,7,4
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
4,5,3,7,4
0,9,4,7,0
7,9,0,7,9
7,5,0,7,0
0,9,4,7,0
4,9,0,7,0
5,5,4,7,0
0,9,4,7,0
4,9,3,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,0,7,0
0,9,4,7,0
0,5,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,5,3,7,4
0,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,3,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
4,9,0,7,2
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,0,7,4
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,5,4,7,0
0,9,0,7,0
4,5,3,7,4
0,9,0,7,0
7,9,0,7,9
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
4,9,3,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
4,9,4,7,4
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
4,5,3,7,4
0,9,4,7,0
7,9,0,7,9
0,9,0,7,2
0,5,0,7,4
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,3,7,4
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
4,9,3,7,4
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,0,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,5,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,3,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
4,5,0,7,0
7,9,0,7,9
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,0
7,5,0,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,5,4,7,4
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,5,0,7,4
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,5,0,7,0
0,9,3,7,4
0,5,4,7,4
0,9,0,7,0
4,5,0,7,0
0,9,4,7,0
4,9,3,7,4
0,9,4,7,0
5,5,0,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
7,9,0,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,3,7,0
0,9,0,7,0
0,9,4,7,0
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,5,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
5,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,0
0,9,4,7,4
7,9,0,7,9
0,5,4,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,2
7,9,0,7,0
7,5,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,3,7,0
4,9,0,7,2
0,9,4,7,0
0,9,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
4,5,3,7,4
0,9,4,7,0
5,5,0,7,0
0,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,5,0,7,0
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,3,7,0
0,9,4,7,0
0,9,4,7,0
5,9,4,7,0
0,9,4,7,0
0,9,0,7,0
0,9,4,7,0
4,5,3,7,4
0,9,4,7,0
0,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
0,9,0,7,0
0,9,4,7,4
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,0,7,4
0,9,4,7,0
7,9,0,7,9
0,5,3,7,4
0,9,4,7,0
0,9,4,7,0
0,9,3,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
0,5,4,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,0
7,9,0,7,9
0,9,4,7,0
7,9,0,7,0
0,9,0,7,2
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,0,7,4
0,9,4,7,0
0,9,4,7,0
0,9,0,7,0
7,9,0,7,0
0,9,4,7,0
0,9,4,7,0
0,9,3,7,4
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
4,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,0,7,0
7,9,0,7,9
0,9,4,7,0
0,5,3,7,0
0,9,0,7,0
5,9,4,7,0
4,9,0,7,0
4,9,0,7,2
0,9,4,7,0
0,9,4,7,0
4,9,0,7,0
4,5,3,7,4
0,9,4,7,0
7,9,0,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
5,5,4,7,0
0,5,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,0,7,2
0,5,4,7,0
0,9,4,7,0
0,5,4,7,4
0,9,4,7,0
7,9,0,7,9
5,5,0,7,0
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,5,4,7,4
7,9,0,7,9
7,9,0,7,9
0,9,4,7,0
7,9,0,7,9
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
0,9,4,7,0
